aggregated_time,vm_value,is_anomaly
10/08/2020 00:31:45,978.13,FALSE
10/08/2020 00:31:44,1033.87,FALSE
10/08/2020 00:31:43,929.95,FALSE
10/08/2020 00:31:42,1697.86,FALSE
10/08/2020 00:31:41,1642.33,FALSE
10/08/2020 00:31:40,1043.10,FALSE
10/08/2020 00:31:39,1616.58,FALSE
10/08/2020 00:31:38,1566.52,FALSE
10/08/2020 00:31:37,1196.77,FALSE
10/08/2020 00:31:36,1667.60,FALSE
10/08/2020 00:31:35,964.10,FALSE
10/08/2020 00:31:34,1633.05,FALSE
10/08/2020 00:31:33,1619.76,FALSE
10/08/2020 00:31:32,1374.70,FALSE
10/08/2020 00:31:31,985.19,FALSE
10/08/2020 00:31:30,1639.22,FALSE
10/08/2020 00:31:29,871.93,TRUE
10/08/2020 00:31:28,1265.52,FALSE
10/08/2020 00:31:27,1133.56,FALSE
10/08/2020 00:31:26,1105.65,FALSE
10/08/2020 00:31:25,1111.86,FALSE
10/08/2020 00:31:24,1126.56,FALSE
10/08/2020 00:31:23,1180.83,FALSE
10/08/2020 00:31:22,1277.22,FALSE
10/08/2020 00:31:21,1415.97,FALSE
10/08/2020 00:31:20,1562.54,FALSE
10/08/2020 00:31:19,2095.30,TRUE
10/08/2020 00:31:18,1429.71,FALSE
10/08/2020 00:31:17,1033.57,FALSE
10/08/2020 00:31:16,1709.72,FALSE
10/08/2020 00:31:15,994.36,FALSE
10/08/2020 00:31:14,1337.77,FALSE
10/08/2020 00:31:13,1283.96,FALSE
10/08/2020 00:31:12,1189.47,FALSE
10/08/2020 00:31:11,1648.16,FALSE
10/08/2020 00:31:10,1498.09,FALSE
10/08/2020 00:31:09,1301.76,FALSE
10/08/2020 00:31:08,1238.95,FALSE
10/08/2020 00:31:07,960.22,FALSE
10/08/2020 00:31:06,1515.32,FALSE
10/08/2020 00:31:05,1673.92,FALSE
10/08/2020 00:31:04,1293.00,FALSE
10/08/2020 00:31:03,1625.82,FALSE
10/08/2020 00:31:02,969.82,FALSE
10/08/2020 00:31:01,1641.43,FALSE
10/08/2020 00:31:00,1250.06,FALSE
10/08/2020 00:30:59,919.89,FALSE
10/08/2020 00:30:58,915.62,FALSE
10/08/2020 00:30:57,1361.48,FALSE
10/08/2020 00:30:56,1221.83,FALSE
10/08/2020 00:30:55,1658.21,FALSE
10/08/2020 00:30:54,1046.84,FALSE
10/08/2020 00:30:53,1645.00,FALSE
10/08/2020 00:30:52,1382.53,FALSE
10/08/2020 00:30:51,935.22,FALSE
10/08/2020 00:30:50,1479.46,FALSE
10/08/2020 00:30:49,1536.18,FALSE
10/08/2020 00:30:48,1151.04,FALSE
10/08/2020 00:30:47,1681.64,FALSE
10/08/2020 00:30:46,1717.40,FALSE
10/08/2020 00:30:45,1143.55,FALSE
10/08/2020 00:30:44,1152.10,FALSE
10/08/2020 00:30:43,1328.79,FALSE
10/08/2020 00:30:42,1186.16,FALSE
10/08/2020 00:30:41,1665.68,FALSE
10/08/2020 00:30:40,1574.37,FALSE
10/08/2020 00:30:39,986.59,FALSE
10/08/2020 00:30:38,1548.37,FALSE
10/08/2020 00:30:37,1226.47,FALSE
10/08/2020 00:30:36,1625.97,FALSE
10/08/2020 00:30:35,962.88,FALSE
10/08/2020 00:30:34,1144.42,FALSE
10/08/2020 00:30:33,1294.39,FALSE
10/08/2020 00:30:32,996.38,FALSE
10/08/2020 00:30:31,1572.58,FALSE
10/08/2020 00:30:30,1544.77,FALSE
10/08/2020 00:30:29,1608.50,FALSE
10/08/2020 00:30:28,1057.72,FALSE
10/08/2020 00:30:27,1051.55,FALSE
10/08/2020 00:30:26,1283.96,FALSE
10/08/2020 00:30:25,1632.02,FALSE
10/08/2020 00:30:24,1486.33,FALSE
10/08/2020 00:30:23,1358.70,FALSE
10/08/2020 00:30:22,1535.70,FALSE
10/08/2020 00:30:21,1012.88,FALSE
10/08/2020 00:30:20,902.41,FALSE
10/08/2020 00:30:19,1278.27,FALSE
10/08/2020 00:30:18,1204.92,FALSE
10/08/2020 00:30:17,979.55,FALSE
10/08/2020 00:30:16,1196.64,FALSE
10/08/2020 00:30:15,1225.30,FALSE
10/08/2020 00:30:14,959.63,FALSE
10/08/2020 00:30:13,1596.13,FALSE
10/08/2020 00:30:12,259.71,TRUE
10/08/2020 00:30:11,1514.90,FALSE
10/08/2020 00:30:10,1664.39,FALSE
10/08/2020 00:30:09,914.71,FALSE
10/08/2020 00:30:08,1015.51,FALSE
10/08/2020 00:30:07,1037.99,FALSE
10/08/2020 00:30:06,1617.93,FALSE
10/08/2020 00:30:05,1434.32,FALSE
10/08/2020 00:30:04,321.38,TRUE
10/08/2020 00:30:03,1135.43,FALSE
10/08/2020 00:30:02,1635.45,FALSE
10/08/2020 00:30:01,1221.01,FALSE
10/08/2020 00:30:00,1020.98,FALSE
10/08/2020 00:29:59,1284.92,FALSE
10/08/2020 00:29:58,1135.28,FALSE
10/08/2020 00:29:57,987.56,FALSE
10/08/2020 00:29:56,1734.03,FALSE
10/08/2020 00:29:55,953.29,FALSE
10/08/2020 00:29:54,1240.31,FALSE
10/08/2020 00:29:53,1531.67,FALSE
10/08/2020 00:29:52,1127.45,FALSE
10/08/2020 00:29:51,1456.87,FALSE
10/08/2020 00:29:50,2245.91,TRUE
10/08/2020 00:29:49,1132.21,FALSE
10/08/2020 00:29:48,1455.99,FALSE
10/08/2020 00:29:47,1108.05,FALSE
10/08/2020 00:29:46,1748.67,FALSE
10/08/2020 00:29:46,1451.37,FALSE
10/08/2020 00:29:45,1349.44,FALSE
10/08/2020 00:29:44,1168.08,FALSE
10/08/2020 00:29:43,1483.71,FALSE
10/08/2020 00:29:42,1318.51,FALSE
10/08/2020 00:29:41,1160.04,FALSE
10/08/2020 00:29:40,1319.73,FALSE
10/08/2020 00:29:39,1444.01,FALSE
10/08/2020 00:29:38,1213.11,FALSE
10/08/2020 00:29:37,1635.01,FALSE
10/08/2020 00:29:36,1401.60,FALSE
10/08/2020 00:29:35,1490.29,FALSE
10/08/2020 00:29:34,1063.22,FALSE
10/08/2020 00:29:33,1851.83,TRUE
10/08/2020 00:29:32,1369.43,FALSE
10/08/2020 00:29:31,1068.53,FALSE
10/08/2020 00:29:30,1484.47,FALSE
10/08/2020 00:29:29,1139.57,FALSE
10/08/2020 00:29:28,956.54,FALSE
10/08/2020 00:29:27,1684.01,FALSE
10/08/2020 00:29:26,1159.54,FALSE
10/08/2020 00:29:25,1604.93,FALSE
10/08/2020 00:29:24,1283.00,FALSE
10/08/2020 00:29:23,1436.81,FALSE
10/08/2020 00:29:22,987.56,FALSE
10/08/2020 00:29:21,1612.10,FALSE
10/08/2020 00:29:20,1728.57,FALSE
10/08/2020 00:29:19,1371.21,FALSE
10/08/2020 00:29:18,76.20,TRUE
10/08/2020 00:29:17,1647.26,FALSE
10/08/2020 00:29:16,1360.61,FALSE
10/08/2020 00:29:15,1592.39,FALSE
10/08/2020 00:29:14,1318.27,FALSE
10/08/2020 00:29:13,1462.54,FALSE
10/08/2020 00:29:12,1515.80,FALSE
10/08/2020 00:29:11,1215.12,FALSE
10/08/2020 00:29:10,1375.81,FALSE
10/08/2020 00:29:09,996.42,FALSE
10/08/2020 00:29:08,1005.54,FALSE
10/08/2020 00:29:07,1017.18,FALSE
10/08/2020 00:29:06,1563.88,FALSE
10/08/2020 00:29:05,1685.92,FALSE
10/08/2020 00:29:04,1347.99,FALSE
10/08/2020 00:29:03,1330.50,FALSE
10/08/2020 00:29:02,1168.44,FALSE
10/08/2020 00:29:01,1530.67,FALSE
10/08/2020 00:29:00,1493.66,FALSE
10/08/2020 00:28:59,1706.24,FALSE
10/08/2020 00:28:58,1087.64,FALSE
10/08/2020 00:28:57,1284.39,FALSE
10/08/2020 00:28:56,1347.28,FALSE
10/08/2020 00:28:55,1052.32,FALSE
10/08/2020 00:28:54,988.87,FALSE
10/08/2020 00:28:53,1121.01,FALSE
10/08/2020 00:28:52,1357.13,FALSE
10/08/2020 00:28:51,1647.58,FALSE
10/08/2020 00:28:50,1042.17,FALSE
10/08/2020 00:28:49,1258.51,FALSE
10/08/2020 00:28:48,1710.66,FALSE
10/08/2020 00:28:47,1427.04,FALSE
10/08/2020 00:28:46,922.20,FALSE
10/08/2020 00:28:45,1247.75,FALSE
10/08/2020 00:28:44,1401.05,FALSE
10/08/2020 00:28:43,981.95,FALSE
10/08/2020 00:28:42,1324.12,FALSE
10/08/2020 00:28:41,1661.24,FALSE
10/08/2020 00:28:40,1155.72,FALSE
10/08/2020 00:28:39,1119.00,FALSE
10/08/2020 00:28:38,1191.28,FALSE
10/08/2020 00:28:37,1212.43,FALSE
10/08/2020 00:28:36,1114.96,FALSE
10/08/2020 00:28:35,1121.72,FALSE
10/08/2020 00:28:34,1101.08,FALSE
10/08/2020 00:28:33,1710.37,FALSE
10/08/2020 00:28:32,1485.54,FALSE
10/08/2020 00:28:31,1353.33,FALSE
10/08/2020 00:28:30,1696.86,FALSE
10/08/2020 00:28:29,943.18,FALSE
10/08/2020 00:28:28,995.60,FALSE
10/08/2020 00:28:27,1715.56,FALSE
10/08/2020 00:28:26,1500.30,FALSE
10/08/2020 00:28:25,1505.21,FALSE
10/08/2020 00:28:24,1130.22,FALSE
10/08/2020 00:28:23,1544.57,FALSE
10/08/2020 00:28:22,1316.76,FALSE
10/08/2020 00:28:21,1201.04,FALSE
10/08/2020 00:28:20,2450.44,TRUE
10/08/2020 00:28:19,1389.53,FALSE
10/08/2020 00:28:18,1627.65,FALSE
10/08/2020 00:28:17,1249.19,FALSE
10/08/2020 00:28:16,1738.72,FALSE
10/08/2020 00:28:15,1535.74,FALSE
10/08/2020 00:28:14,1422.66,FALSE
10/08/2020 00:28:13,1366.41,FALSE
10/08/2020 00:28:12,1212.64,FALSE
10/08/2020 00:28:11,1151.93,FALSE
10/08/2020 00:28:10,1447.79,FALSE
10/08/2020 00:28:09,1229.78,FALSE
10/08/2020 00:28:08,1477.43,FALSE
10/08/2020 00:28:07,1086.04,FALSE
10/08/2020 00:28:06,1719.45,FALSE
10/08/2020 00:28:05,1655.29,FALSE
10/08/2020 00:28:04,1682.78,FALSE
10/08/2020 00:28:03,1238.18,FALSE
10/08/2020 00:28:02,993.33,FALSE
10/08/2020 00:28:01,1140.37,FALSE
10/08/2020 00:28:00,1086.54,FALSE
10/08/2020 00:27:59,1197.54,FALSE
10/08/2020 00:27:58,1503.58,FALSE
10/08/2020 00:27:57,1219.61,FALSE
10/08/2020 00:27:56,1489.10,FALSE
10/08/2020 00:27:55,1183.45,FALSE
10/08/2020 00:27:54,1351.27,FALSE
10/08/2020 00:27:53,1555.15,FALSE
10/08/2020 00:27:52,1239.67,FALSE
10/08/2020 00:27:51,1090.94,FALSE
10/08/2020 00:27:50,1103.41,FALSE
10/08/2020 00:27:49,1289.66,FALSE
10/08/2020 00:27:48,1507.54,FALSE
10/08/2020 00:27:47,961.54,FALSE
10/08/2020 00:27:46,1701.25,FALSE
10/08/2020 00:27:45,1601.96,FALSE
10/08/2020 00:27:44,1011.72,FALSE
10/08/2020 00:27:43,1180.81,FALSE
10/08/2020 00:27:42,1713.04,FALSE
10/08/2020 00:27:41,1283.15,FALSE
10/08/2020 00:27:40,1193.30,FALSE
10/08/2020 00:27:39,996.12,FALSE
10/08/2020 00:27:38,1625.99,FALSE
10/08/2020 00:27:37,971.82,FALSE
10/08/2020 00:27:36,983.72,FALSE
10/08/2020 00:27:35,1383.16,FALSE
10/08/2020 00:27:34,1313.39,FALSE
10/08/2020 00:27:33,972.66,FALSE
10/08/2020 00:27:32,1500.05,FALSE
10/08/2020 00:27:31,1431.30,FALSE
10/08/2020 00:27:30,1271.97,FALSE
10/08/2020 00:27:29,457.99,TRUE
10/08/2020 00:27:28,1486.19,FALSE
10/08/2020 00:27:27,1069.32,FALSE
10/08/2020 00:27:26,1248.87,FALSE
10/08/2020 00:27:25,1586.72,FALSE
10/08/2020 00:27:24,984.85,FALSE
10/08/2020 00:27:23,1624.59,FALSE
10/08/2020 00:27:22,1408.64,FALSE
10/08/2020 00:27:21,995.77,FALSE
10/08/2020 00:27:20,1061.35,FALSE
10/08/2020 00:27:19,1672.80,FALSE
10/08/2020 00:27:18,1493.80,FALSE
10/08/2020 00:27:17,1453.61,FALSE
10/08/2020 00:27:16,1686.39,FALSE
10/08/2020 00:27:15,1085.87,FALSE
10/08/2020 00:27:14,1324.46,FALSE
10/08/2020 00:27:13,1704.12,FALSE
10/08/2020 00:27:12,1384.93,FALSE
10/08/2020 00:27:11,1299.95,FALSE
10/08/2020 00:27:10,1539.35,FALSE
10/08/2020 00:27:09,1668.72,FALSE
10/08/2020 00:27:08,1218.11,FALSE
10/08/2020 00:27:07,939.15,FALSE
10/08/2020 00:27:06,1371.01,FALSE
10/08/2020 00:27:05,1191.69,FALSE
10/08/2020 00:27:04,1232.86,FALSE
10/08/2020 00:27:03,1516.30,FALSE
10/08/2020 00:27:02,1684.91,FALSE
10/08/2020 00:27:01,1702.91,FALSE
10/08/2020 00:27:00,1690.06,FALSE
10/08/2020 00:26:59,1217.07,FALSE
10/08/2020 00:26:58,1561.64,FALSE
10/08/2020 00:26:57,1325.26,FALSE
10/08/2020 00:26:56,996.83,FALSE
10/08/2020 00:26:55,1023.03,FALSE
10/08/2020 00:26:54,1478.01,FALSE
10/08/2020 00:26:53,1585.42,FALSE
10/08/2020 00:26:52,937.22,FALSE
10/08/2020 00:26:51,926.15,FALSE
10/08/2020 00:26:50,1738.18,FALSE
10/08/2020 00:26:49,1412.30,FALSE
10/08/2020 00:26:48,1730.85,FALSE
10/08/2020 00:26:47,1202.44,FALSE
10/08/2020 00:26:46,1214.43,FALSE
10/08/2020 00:26:45,1225.02,FALSE
10/08/2020 00:26:44,1668.01,FALSE
10/08/2020 00:26:43,1220.76,FALSE
10/08/2020 00:26:42,1648.48,FALSE
10/08/2020 00:26:41,1406.51,FALSE
10/08/2020 00:26:40,1122.73,FALSE
10/08/2020 00:26:39,1349.22,FALSE
10/08/2020 00:26:38,1197.51,FALSE
10/08/2020 00:26:37,1594.14,FALSE
10/08/2020 00:26:36,1435.22,FALSE
10/08/2020 00:26:35,2593.67,TRUE
10/08/2020 00:26:34,900.77,FALSE
10/08/2020 00:26:33,1227.64,FALSE
10/08/2020 00:26:32,959.05,FALSE
10/08/2020 00:26:31,1313.31,FALSE
10/08/2020 00:26:30,1186.28,FALSE
10/08/2020 00:26:29,1217.39,FALSE
10/08/2020 00:26:28,1442.65,FALSE
10/08/2020 00:26:27,1190.77,FALSE
10/08/2020 00:26:27,1510.92,FALSE
10/08/2020 00:26:26,1377.86,FALSE
10/08/2020 00:26:25,1547.79,FALSE
10/08/2020 00:26:24,1193.13,FALSE
10/08/2020 00:26:23,380.29,TRUE
10/08/2020 00:26:22,1671.83,FALSE
10/08/2020 00:26:21,1714.47,FALSE
10/08/2020 00:26:20,900.05,FALSE
10/08/2020 00:26:19,1092.82,FALSE
10/08/2020 00:26:18,1498.64,FALSE
10/08/2020 00:26:17,1259.08,FALSE
10/08/2020 00:26:16,1639.84,FALSE
10/08/2020 00:26:15,1452.23,FALSE
10/08/2020 00:26:14,1507.17,FALSE
10/08/2020 00:26:13,1163.12,FALSE
10/08/2020 00:26:12,1004.34,FALSE
10/08/2020 00:26:11,1585.44,FALSE
10/08/2020 00:26:10,1060.73,FALSE
10/08/2020 00:26:09,1487.58,FALSE
10/08/2020 00:26:08,1694.74,FALSE
10/08/2020 00:26:07,1321.79,FALSE
10/08/2020 00:26:06,1090.96,FALSE
10/08/2020 00:26:05,1485.89,FALSE
10/08/2020 00:26:04,1711.41,FALSE
10/08/2020 00:26:03,1442.30,FALSE
10/08/2020 00:26:02,1119.31,FALSE
10/08/2020 00:26:01,1679.53,FALSE
10/08/2020 00:26:00,983.60,FALSE
10/08/2020 00:25:59,1451.92,FALSE
10/08/2020 00:25:58,1672.50,FALSE
10/08/2020 00:25:57,1144.93,FALSE
10/08/2020 00:25:56,915.95,FALSE
10/08/2020 00:25:55,1246.48,FALSE
10/08/2020 00:25:54,1030.72,FALSE
10/08/2020 00:25:53,1404.59,FALSE
10/08/2020 00:25:52,1495.82,FALSE
10/08/2020 00:25:51,1057.56,FALSE
10/08/2020 00:25:50,1186.11,FALSE
10/08/2020 00:25:49,1542.22,FALSE
10/08/2020 00:25:48,1364.17,FALSE
10/08/2020 00:25:47,1088.58,FALSE
10/08/2020 00:25:46,952.42,FALSE
10/08/2020 00:25:45,1170.20,FALSE
10/08/2020 00:25:44,1523.60,FALSE
10/08/2020 00:25:43,1193.12,FALSE
10/08/2020 00:25:42,1600.65,FALSE
10/08/2020 00:25:41,1609.34,FALSE
10/08/2020 00:25:40,1352.26,FALSE
10/08/2020 00:25:39,1427.36,FALSE
10/08/2020 00:25:38,1017.81,FALSE
10/08/2020 00:25:37,168.55,TRUE
10/08/2020 00:25:36,1567.31,FALSE
10/08/2020 00:25:35,1164.04,FALSE
10/08/2020 00:25:34,1003.25,FALSE
10/08/2020 00:25:33,1742.18,FALSE
10/08/2020 00:25:32,1399.65,FALSE
10/08/2020 00:25:31,1490.58,FALSE
10/08/2020 00:25:30,1699.90,FALSE
10/08/2020 00:25:29,1635.67,FALSE
10/08/2020 00:25:28,1176.98,FALSE
10/08/2020 00:25:27,1646.10,FALSE
10/08/2020 00:25:26,1295.41,FALSE
10/08/2020 00:25:25,1199.45,FALSE
10/08/2020 00:25:24,1458.22,FALSE
10/08/2020 00:25:23,1048.17,FALSE
10/08/2020 00:25:22,1187.15,FALSE
10/08/2020 00:25:21,1408.42,FALSE
10/08/2020 00:25:20,1683.16,FALSE
10/08/2020 00:25:19,1572.17,FALSE
10/08/2020 00:25:18,1584.46,FALSE
10/08/2020 00:25:17,1370.04,FALSE
10/08/2020 00:25:16,1501.51,FALSE
10/08/2020 00:25:15,1208.03,FALSE
10/08/2020 00:25:14,1186.76,FALSE
10/08/2020 00:25:13,1868.56,TRUE
10/08/2020 00:25:12,1196.31,FALSE
10/08/2020 00:25:11,1241.69,FALSE
10/08/2020 00:25:10,1415.39,FALSE
10/08/2020 00:25:09,1373.68,FALSE
10/08/2020 00:25:08,1488.80,FALSE
10/08/2020 00:25:07,1285.79,FALSE
10/08/2020 00:25:06,1130.53,FALSE
10/08/2020 00:25:05,1423.67,FALSE
10/08/2020 00:25:04,1429.37,FALSE
10/08/2020 00:25:03,1744.63,FALSE
10/08/2020 00:25:02,1438.81,FALSE
10/08/2020 00:25:01,1524.75,FALSE
10/08/2020 00:25:00,1323.17,FALSE
10/08/2020 00:24:59,1380.85,FALSE
10/08/2020 00:24:58,1216.35,FALSE
10/08/2020 00:24:57,1633.85,FALSE
10/08/2020 00:24:56,1555.69,FALSE
10/08/2020 00:24:55,1501.23,FALSE
10/08/2020 00:24:54,1429.13,FALSE
10/08/2020 00:24:53,977.06,FALSE
10/08/2020 00:24:52,1538.73,FALSE
10/08/2020 00:24:51,1623.27,FALSE
10/08/2020 00:24:50,1692.79,FALSE
10/08/2020 00:24:49,1279.84,FALSE
10/08/2020 00:24:48,1114.94,FALSE
10/08/2020 00:24:47,1314.74,FALSE
10/08/2020 00:24:46,1451.88,FALSE
10/08/2020 00:24:45,1665.38,FALSE
10/08/2020 00:24:44,1382.47,FALSE
10/08/2020 00:24:43,1469.22,FALSE
10/08/2020 00:24:42,971.74,FALSE
10/08/2020 00:24:41,1121.15,FALSE
10/08/2020 00:24:40,1068.04,FALSE
10/08/2020 00:24:39,1557.07,FALSE
10/08/2020 00:24:38,1226.44,FALSE
10/08/2020 00:24:37,1647.34,FALSE
10/08/2020 00:24:36,1202.11,FALSE
10/08/2020 00:24:35,1249.51,FALSE
10/08/2020 00:24:34,1609.42,FALSE
10/08/2020 00:24:33,1664.63,FALSE
10/08/2020 00:24:32,1429.52,FALSE
10/08/2020 00:24:31,1469.31,FALSE
10/08/2020 00:24:30,1257.00,FALSE
10/08/2020 00:24:29,1668.28,FALSE
10/08/2020 00:24:28,1546.96,FALSE
10/08/2020 00:24:27,1587.97,FALSE
10/08/2020 00:24:26,710.79,TRUE
10/08/2020 00:24:25,1705.99,FALSE
10/08/2020 00:24:24,1655.37,FALSE
10/08/2020 00:24:23,1718.96,FALSE
10/08/2020 00:24:22,1257.09,FALSE
10/08/2020 00:24:21,1257.25,FALSE
10/08/2020 00:24:20,1064.74,FALSE
10/08/2020 00:24:19,1318.73,FALSE
10/08/2020 00:24:18,1063.12,FALSE
10/08/2020 00:24:17,1271.82,FALSE
10/08/2020 00:24:16,1540.07,FALSE
10/08/2020 00:24:15,918.86,FALSE
10/08/2020 00:24:14,936.46,FALSE
10/08/2020 00:24:13,1667.90,FALSE
10/08/2020 00:24:12,1193.97,FALSE
10/08/2020 00:24:11,1557.08,FALSE
10/08/2020 00:24:10,1721.26,FALSE
10/08/2020 00:24:09,1150.91,FALSE
10/08/2020 00:24:08,1290.99,FALSE
10/08/2020 00:24:07,1229.39,FALSE
10/08/2020 00:24:06,1333.33,FALSE
10/08/2020 00:24:05,1274.27,FALSE
10/08/2020 00:24:04,1030.68,FALSE
10/08/2020 00:24:03,1466.67,FALSE
10/08/2020 00:24:02,1250.31,FALSE
10/08/2020 00:24:01,910.78,FALSE
10/08/2020 00:24:00,1702.51,FALSE
10/08/2020 00:23:59,1189.99,FALSE
10/08/2020 00:23:58,1159.39,FALSE
10/08/2020 00:23:57,1162.76,FALSE
10/08/2020 00:23:56,913.28,FALSE
10/08/2020 00:23:55,1695.79,FALSE
10/08/2020 00:23:54,1619.08,FALSE
10/08/2020 00:23:53,1462.01,FALSE
10/08/2020 00:23:52,1739.90,FALSE
10/08/2020 00:23:51,1672.73,FALSE
10/08/2020 00:23:50,1419.80,FALSE
10/08/2020 00:23:49,1160.06,FALSE
10/08/2020 00:23:48,1701.23,FALSE
10/08/2020 00:23:47,1104.74,FALSE
10/08/2020 00:23:46,1404.03,FALSE
10/08/2020 00:23:45,1748.17,FALSE
10/08/2020 00:23:44,1733.77,FALSE
10/08/2020 00:23:43,1111.20,FALSE
10/08/2020 00:23:42,1307.12,FALSE
10/08/2020 00:23:41,1069.05,FALSE
10/08/2020 00:23:40,924.45,FALSE
10/08/2020 00:23:39,1061.95,FALSE
10/08/2020 00:23:38,1204.06,FALSE
10/08/2020 00:23:37,1117.28,FALSE
10/08/2020 00:23:36,998.22,FALSE
10/08/2020 00:23:35,1105.75,FALSE
10/08/2020 00:23:34,1452.84,FALSE
10/08/2020 00:23:33,1096.28,FALSE
10/08/2020 00:23:32,1391.02,FALSE
10/08/2020 00:23:31,1472.84,FALSE
10/08/2020 00:23:30,1719.58,FALSE
10/08/2020 00:23:29,1593.56,FALSE
10/08/2020 00:23:28,1497.98,FALSE
10/08/2020 00:23:27,1489.27,FALSE
10/08/2020 00:23:26,1036.97,FALSE
10/08/2020 00:23:25,1152.95,FALSE
10/08/2020 00:23:24,1146.27,FALSE
10/08/2020 00:23:23,1316.47,FALSE
10/08/2020 00:23:22,1520.18,FALSE
10/08/2020 00:23:21,1699.54,FALSE
10/08/2020 00:23:20,1161.81,FALSE
10/08/2020 00:23:19,1024.45,FALSE
10/08/2020 00:23:18,1638.09,FALSE
10/08/2020 00:23:17,1561.82,FALSE
10/08/2020 00:23:16,1343.96,FALSE
10/08/2020 00:23:15,1467.33,FALSE
10/08/2020 00:23:14,962.06,FALSE
10/08/2020 00:23:13,1076.25,FALSE
10/08/2020 00:23:12,1005.47,FALSE
10/08/2020 00:23:11,916.17,FALSE
10/08/2020 00:23:10,962.59,FALSE
10/08/2020 00:23:09,1677.74,FALSE
10/08/2020 00:23:08,1654.45,FALSE
10/08/2020 00:23:08,1507.12,FALSE
10/08/2020 00:23:07,1740.57,FALSE
10/08/2020 00:23:06,1701.26,FALSE
10/08/2020 00:23:05,1023.08,FALSE
