aggregated_time,temp_value,is_anomaly
10/08/2020 00:31:46,188.94,FALSE
10/08/2020 00:31:45,180.53,FALSE
10/08/2020 00:31:44,180.08,FALSE
10/08/2020 00:31:43,162.77,FALSE
10/08/2020 00:31:42,172.65,FALSE
10/08/2020 00:31:41,217.41,FALSE
10/08/2020 00:31:40,230.81,FALSE
10/08/2020 00:31:39,228.13,FALSE
10/08/2020 00:31:38,166.62,FALSE
10/08/2020 00:31:37,209.68,FALSE
10/08/2020 00:31:36,239.79,FALSE
10/08/2020 00:31:35,202.41,FALSE
10/08/2020 00:31:34,167.28,FALSE
10/08/2020 00:31:33,237.93,FALSE
10/08/2020 00:31:32,214.17,FALSE
10/08/2020 00:31:31,164.11,FALSE
10/08/2020 00:31:30,177.52,FALSE
10/08/2020 00:31:29,145.30,TRUE
10/08/2020 00:31:28,197.66,FALSE
10/08/2020 00:31:27,230.06,FALSE
10/08/2020 00:31:26,213.82,FALSE
10/08/2020 00:31:25,160.25,FALSE
10/08/2020 00:31:24,172.15,FALSE
10/08/2020 00:31:23,233.87,FALSE
10/08/2020 00:31:22,235.51,FALSE
10/08/2020 00:31:21,192.59,FALSE
10/08/2020 00:31:20,167.57,FALSE
10/08/2020 00:31:19,291.02,TRUE
10/08/2020 00:31:18,182.10,FALSE
10/08/2020 00:31:17,238.77,FALSE
10/08/2020 00:31:16,171.46,FALSE
10/08/2020 00:31:15,238.65,FALSE
10/08/2020 00:31:14,239.35,FALSE
10/08/2020 00:31:13,221.49,FALSE
10/08/2020 00:31:12,201.40,FALSE
10/08/2020 00:31:11,219.40,FALSE
10/08/2020 00:31:10,168.10,FALSE
10/08/2020 00:31:09,223.59,FALSE
10/08/2020 00:31:08,212.89,FALSE
10/08/2020 00:31:07,204.41,FALSE
10/08/2020 00:31:06,162.49,FALSE
10/08/2020 00:31:05,217.48,FALSE
10/08/2020 00:31:04,222.97,FALSE
10/08/2020 00:31:03,199.58,FALSE
10/08/2020 00:31:02,201.27,FALSE
10/08/2020 00:31:01,216.92,FALSE
10/08/2020 00:31:00,179.94,FALSE
10/08/2020 00:30:59,221.25,FALSE
10/08/2020 00:30:58,229.07,FALSE
10/08/2020 00:30:57,194.88,FALSE
10/08/2020 00:30:56,206.16,FALSE
10/08/2020 00:30:55,221.08,FALSE
10/08/2020 00:30:54,204.27,FALSE
10/08/2020 00:30:53,238.32,FALSE
10/08/2020 00:30:52,227.33,FALSE
10/08/2020 00:30:51,217.84,FALSE
10/08/2020 00:30:50,227.15,FALSE
10/08/2020 00:30:49,182.95,FALSE
10/08/2020 00:30:48,198.85,FALSE
10/08/2020 00:30:47,179.78,FALSE
10/08/2020 00:30:46,200.62,FALSE
10/08/2020 00:30:45,224.69,FALSE
10/08/2020 00:30:44,229.18,FALSE
10/08/2020 00:30:43,224.06,FALSE
10/08/2020 00:30:42,218.96,FALSE
10/08/2020 00:30:41,179.77,FALSE
10/08/2020 00:30:40,173.52,FALSE
10/08/2020 00:30:39,189.42,FALSE
10/08/2020 00:30:38,182.82,FALSE
10/08/2020 00:30:37,203.58,FALSE
10/08/2020 00:30:36,170.74,FALSE
10/08/2020 00:30:35,188.21,FALSE
10/08/2020 00:30:34,165.29,FALSE
10/08/2020 00:30:33,170.07,FALSE
10/08/2020 00:30:32,190.35,FALSE
10/08/2020 00:30:31,198.22,FALSE
10/08/2020 00:30:30,164.38,FALSE
10/08/2020 00:30:29,214.50,FALSE
10/08/2020 00:30:28,171.04,FALSE
10/08/2020 00:30:27,216.13,FALSE
10/08/2020 00:30:26,181.72,FALSE
10/08/2020 00:30:25,165.77,FALSE
10/08/2020 00:30:24,182.08,FALSE
10/08/2020 00:30:23,196.20,FALSE
10/08/2020 00:30:22,239.43,FALSE
10/08/2020 00:30:21,215.70,FALSE
10/08/2020 00:30:20,200.04,FALSE
10/08/2020 00:30:19,210.11,FALSE
10/08/2020 00:30:18,162.88,FALSE
10/08/2020 00:30:17,198.95,FALSE
10/08/2020 00:30:16,199.19,FALSE
10/08/2020 00:30:15,196.37,FALSE
10/08/2020 00:30:14,220.83,FALSE
10/08/2020 00:30:13,212.77,FALSE
10/08/2020 00:30:12,111.94,TRUE
10/08/2020 00:30:11,227.00,FALSE
10/08/2020 00:30:10,192.59,FALSE
10/08/2020 00:30:09,178.71,FALSE
10/08/2020 00:30:08,163.99,FALSE
10/08/2020 00:30:07,191.53,FALSE
10/08/2020 00:30:06,205.80,FALSE
10/08/2020 00:30:05,215.48,FALSE
10/08/2020 00:30:04,115.90,TRUE
10/08/2020 00:30:03,198.13,FALSE
10/08/2020 00:30:02,234.74,FALSE
10/08/2020 00:30:01,231.80,FALSE
10/08/2020 00:30:00,172.27,FALSE
10/08/2020 00:29:59,166.25,FALSE
10/08/2020 00:29:58,223.19,FALSE
10/08/2020 00:29:57,226.85,FALSE
10/08/2020 00:29:56,188.21,FALSE
10/08/2020 00:29:55,238.15,FALSE
10/08/2020 00:29:54,217.27,FALSE
10/08/2020 00:29:53,174.43,FALSE
10/08/2020 00:29:52,207.32,FALSE
10/08/2020 00:29:51,229.71,FALSE
10/08/2020 00:29:50,262.97,TRUE
10/08/2020 00:29:49,194.74,FALSE
10/08/2020 00:29:48,180.55,FALSE
10/08/2020 00:29:47,182.35,FALSE
10/08/2020 00:29:46,176.55,FALSE
10/08/2020 00:29:46,209.62,FALSE
10/08/2020 00:29:45,217.28,FALSE
10/08/2020 00:29:44,208.27,FALSE
10/08/2020 00:29:43,169.65,FALSE
10/08/2020 00:29:42,206.42,FALSE
10/08/2020 00:29:41,175.97,FALSE
10/08/2020 00:29:40,209.39,FALSE
10/08/2020 00:29:39,223.75,FALSE
10/08/2020 00:29:38,197.44,FALSE
10/08/2020 00:29:37,195.41,FALSE
10/08/2020 00:29:36,185.66,FALSE
10/08/2020 00:29:35,199.66,FALSE
10/08/2020 00:29:34,166.66,FALSE
10/08/2020 00:29:33,286.91,TRUE
10/08/2020 00:29:32,189.76,FALSE
10/08/2020 00:29:31,166.75,FALSE
10/08/2020 00:29:30,184.10,FALSE
10/08/2020 00:29:29,197.06,FALSE
10/08/2020 00:29:28,239.56,FALSE
10/08/2020 00:29:27,194.19,FALSE
10/08/2020 00:29:26,166.36,FALSE
10/08/2020 00:29:25,237.55,FALSE
10/08/2020 00:29:24,168.32,FALSE
10/08/2020 00:29:23,181.60,FALSE
10/08/2020 00:29:22,190.48,FALSE
10/08/2020 00:29:21,164.74,FALSE
10/08/2020 00:29:20,190.28,FALSE
10/08/2020 00:29:19,233.70,FALSE
10/08/2020 00:29:18,143.79,TRUE
10/08/2020 00:29:17,210.82,FALSE
10/08/2020 00:29:16,184.68,FALSE
10/08/2020 00:29:15,209.52,FALSE
10/08/2020 00:29:14,236.81,FALSE
10/08/2020 00:29:13,226.55,FALSE
10/08/2020 00:29:12,199.24,FALSE
10/08/2020 00:29:11,230.94,FALSE
10/08/2020 00:29:10,179.35,FALSE
10/08/2020 00:29:09,199.91,FALSE
10/08/2020 00:29:08,217.08,FALSE
10/08/2020 00:29:07,234.77,FALSE
10/08/2020 00:29:06,235.44,FALSE
10/08/2020 00:29:05,206.56,FALSE
10/08/2020 00:29:04,166.17,FALSE
10/08/2020 00:29:03,174.63,FALSE
10/08/2020 00:29:02,207.19,FALSE
10/08/2020 00:29:01,218.26,FALSE
10/08/2020 00:29:00,190.27,FALSE
10/08/2020 00:28:59,171.80,FALSE
10/08/2020 00:28:58,175.63,FALSE
10/08/2020 00:28:57,222.01,FALSE
10/08/2020 00:28:56,208.62,FALSE
10/08/2020 00:28:55,201.41,FALSE
10/08/2020 00:28:54,207.06,FALSE
10/08/2020 00:28:53,191.07,FALSE
10/08/2020 00:28:52,209.88,FALSE
10/08/2020 00:28:51,224.27,FALSE
10/08/2020 00:28:50,178.50,FALSE
10/08/2020 00:28:49,200.27,FALSE
10/08/2020 00:28:48,178.78,FALSE
10/08/2020 00:28:47,162.72,FALSE
10/08/2020 00:28:46,162.98,FALSE
10/08/2020 00:28:45,185.96,FALSE
10/08/2020 00:28:44,162.36,FALSE
10/08/2020 00:28:43,196.65,FALSE
10/08/2020 00:28:42,179.45,FALSE
10/08/2020 00:28:41,209.81,FALSE
10/08/2020 00:28:40,190.64,FALSE
10/08/2020 00:28:39,219.75,FALSE
10/08/2020 00:28:38,200.83,FALSE
10/08/2020 00:28:37,210.99,FALSE
10/08/2020 00:28:36,192.91,FALSE
10/08/2020 00:28:35,191.36,FALSE
10/08/2020 00:28:34,206.92,FALSE
10/08/2020 00:28:33,188.89,FALSE
10/08/2020 00:28:32,201.07,FALSE
10/08/2020 00:28:31,192.72,FALSE
10/08/2020 00:28:30,222.51,FALSE
10/08/2020 00:28:29,202.16,FALSE
10/08/2020 00:28:28,180.68,FALSE
10/08/2020 00:28:27,160.67,FALSE
10/08/2020 00:28:26,239.98,FALSE
10/08/2020 00:28:25,196.88,FALSE
10/08/2020 00:28:24,166.86,FALSE
10/08/2020 00:28:23,217.15,FALSE
10/08/2020 00:28:22,224.89,FALSE
10/08/2020 00:28:21,230.67,FALSE
10/08/2020 00:28:20,276.44,TRUE
10/08/2020 00:28:19,160.13,FALSE
10/08/2020 00:28:18,217.63,FALSE
10/08/2020 00:28:17,199.19,FALSE
10/08/2020 00:28:16,226.47,FALSE
10/08/2020 00:28:15,184.75,FALSE
10/08/2020 00:28:14,195.77,FALSE
10/08/2020 00:28:13,189.19,FALSE
10/08/2020 00:28:12,193.66,FALSE
10/08/2020 00:28:11,177.46,FALSE
10/08/2020 00:28:10,201.21,FALSE
10/08/2020 00:28:09,170.28,FALSE
10/08/2020 00:28:08,161.34,FALSE
10/08/2020 00:28:07,174.95,FALSE
10/08/2020 00:28:06,166.12,FALSE
10/08/2020 00:28:05,205.36,FALSE
10/08/2020 00:28:04,169.24,FALSE
10/08/2020 00:28:03,181.90,FALSE
10/08/2020 00:28:02,160.41,FALSE
10/08/2020 00:28:01,203.07,FALSE
10/08/2020 00:28:00,181.38,FALSE
10/08/2020 00:27:59,209.33,FALSE
10/08/2020 00:27:58,182.15,FALSE
10/08/2020 00:27:57,170.10,FALSE
10/08/2020 00:27:56,176.21,FALSE
10/08/2020 00:27:55,180.92,FALSE
10/08/2020 00:27:54,197.65,FALSE
10/08/2020 00:27:53,194.50,FALSE
10/08/2020 00:27:52,238.86,FALSE
10/08/2020 00:27:51,215.03,FALSE
10/08/2020 00:27:50,195.57,FALSE
10/08/2020 00:27:49,225.11,FALSE
10/08/2020 00:27:48,181.46,FALSE
10/08/2020 00:27:47,167.88,FALSE
10/08/2020 00:27:46,190.46,FALSE
10/08/2020 00:27:45,160.04,FALSE
10/08/2020 00:27:44,191.28,FALSE
10/08/2020 00:27:43,164.02,FALSE
10/08/2020 00:27:42,161.40,FALSE
10/08/2020 00:27:41,216.21,FALSE
10/08/2020 00:27:40,181.47,FALSE
10/08/2020 00:27:39,181.34,FALSE
10/08/2020 00:27:38,198.61,FALSE
10/08/2020 00:27:37,196.01,FALSE
10/08/2020 00:27:36,192.06,FALSE
10/08/2020 00:27:35,160.33,FALSE
10/08/2020 00:27:34,176.75,FALSE
10/08/2020 00:27:33,190.63,FALSE
10/08/2020 00:27:32,173.20,FALSE
10/08/2020 00:27:31,208.93,FALSE
10/08/2020 00:27:30,160.27,FALSE
10/08/2020 00:27:29,108.42,TRUE
10/08/2020 00:27:28,231.17,FALSE
10/08/2020 00:27:27,218.90,FALSE
10/08/2020 00:27:26,216.04,FALSE
10/08/2020 00:27:25,204.64,FALSE
10/08/2020 00:27:24,229.20,FALSE
10/08/2020 00:27:23,211.06,FALSE
10/08/2020 00:27:22,226.98,FALSE
10/08/2020 00:27:21,219.26,FALSE
10/08/2020 00:27:20,225.65,FALSE
10/08/2020 00:27:19,177.24,FALSE
10/08/2020 00:27:18,203.77,FALSE
10/08/2020 00:27:17,236.49,FALSE
10/08/2020 00:27:16,222.47,FALSE
10/08/2020 00:27:15,172.18,FALSE
10/08/2020 00:27:14,235.65,FALSE
10/08/2020 00:27:13,204.71,FALSE
10/08/2020 00:27:12,187.31,FALSE
10/08/2020 00:27:11,161.13,FALSE
10/08/2020 00:27:10,187.04,FALSE
10/08/2020 00:27:09,230.92,FALSE
10/08/2020 00:27:08,176.43,FALSE
10/08/2020 00:27:07,202.71,FALSE
10/08/2020 00:27:06,201.19,FALSE
10/08/2020 00:27:05,217.31,FALSE
10/08/2020 00:27:04,188.17,FALSE
10/08/2020 00:27:03,197.51,FALSE
10/08/2020 00:27:02,216.69,FALSE
10/08/2020 00:27:01,182.57,FALSE
10/08/2020 00:27:00,183.59,FALSE
10/08/2020 00:26:59,194.20,FALSE
10/08/2020 00:26:58,188.59,FALSE
10/08/2020 00:26:57,218.19,FALSE
10/08/2020 00:26:56,170.95,FALSE
10/08/2020 00:26:55,190.24,FALSE
10/08/2020 00:26:54,176.05,FALSE
10/08/2020 00:26:53,205.29,FALSE
10/08/2020 00:26:52,209.58,FALSE
10/08/2020 00:26:51,220.46,FALSE
10/08/2020 00:26:50,226.17,FALSE
10/08/2020 00:26:49,160.97,FALSE
10/08/2020 00:26:48,170.94,FALSE
10/08/2020 00:26:47,161.98,FALSE
10/08/2020 00:26:46,168.21,FALSE
10/08/2020 00:26:45,226.95,FALSE
10/08/2020 00:26:44,234.63,FALSE
10/08/2020 00:26:43,208.79,FALSE
10/08/2020 00:26:42,205.67,FALSE
10/08/2020 00:26:41,197.04,FALSE
10/08/2020 00:26:40,210.32,FALSE
10/08/2020 00:26:39,165.56,FALSE
10/08/2020 00:26:38,171.26,FALSE
10/08/2020 00:26:37,200.61,FALSE
10/08/2020 00:26:36,238.20,FALSE
10/08/2020 00:26:35,244.23,TRUE
10/08/2020 00:26:34,166.48,FALSE
10/08/2020 00:26:33,170.14,FALSE
10/08/2020 00:26:32,222.48,FALSE
10/08/2020 00:26:31,196.79,FALSE
10/08/2020 00:26:30,238.49,FALSE
10/08/2020 00:26:29,220.81,FALSE
10/08/2020 00:26:28,181.69,FALSE
10/08/2020 00:26:27,189.78,FALSE
10/08/2020 00:26:27,207.24,FALSE
10/08/2020 00:26:26,211.26,FALSE
10/08/2020 00:26:25,177.86,FALSE
10/08/2020 00:26:24,208.09,FALSE
10/08/2020 00:26:23,121.82,TRUE
10/08/2020 00:26:22,186.56,FALSE
10/08/2020 00:26:21,200.17,FALSE
10/08/2020 00:26:20,175.68,FALSE
10/08/2020 00:26:19,235.56,FALSE
10/08/2020 00:26:18,219.23,FALSE
10/08/2020 00:26:17,164.21,FALSE
10/08/2020 00:26:16,201.66,FALSE
10/08/2020 00:26:15,163.14,FALSE
10/08/2020 00:26:14,172.67,FALSE
10/08/2020 00:26:13,229.37,FALSE
10/08/2020 00:26:12,205.67,FALSE
10/08/2020 00:26:11,188.48,FALSE
10/08/2020 00:26:10,210.62,FALSE
10/08/2020 00:26:09,189.05,FALSE
10/08/2020 00:26:08,183.24,FALSE
10/08/2020 00:26:07,211.78,FALSE
10/08/2020 00:26:06,196.21,FALSE
10/08/2020 00:26:05,232.81,FALSE
10/08/2020 00:26:04,198.13,FALSE
10/08/2020 00:26:03,164.31,FALSE
10/08/2020 00:26:02,167.39,FALSE
10/08/2020 00:26:01,196.81,FALSE
10/08/2020 00:26:00,203.54,FALSE
10/08/2020 00:25:59,176.54,FALSE
10/08/2020 00:25:58,186.01,FALSE
10/08/2020 00:25:57,174.75,FALSE
10/08/2020 00:25:56,165.33,FALSE
10/08/2020 00:25:55,200.42,FALSE
10/08/2020 00:25:54,162.40,FALSE
10/08/2020 00:25:53,232.49,FALSE
10/08/2020 00:25:52,187.68,FALSE
10/08/2020 00:25:51,206.35,FALSE
10/08/2020 00:25:50,223.58,FALSE
10/08/2020 00:25:49,202.08,FALSE
10/08/2020 00:25:48,184.47,FALSE
10/08/2020 00:25:47,209.05,FALSE
10/08/2020 00:25:46,186.54,FALSE
10/08/2020 00:25:45,208.80,FALSE
10/08/2020 00:25:44,165.03,FALSE
10/08/2020 00:25:43,208.75,FALSE
10/08/2020 00:25:42,219.59,FALSE
10/08/2020 00:25:41,229.13,FALSE
10/08/2020 00:25:40,195.57,FALSE
10/08/2020 00:25:39,184.75,FALSE
10/08/2020 00:25:38,220.11,FALSE
10/08/2020 00:25:37,88.51,TRUE
10/08/2020 00:25:36,211.04,FALSE
10/08/2020 00:25:35,210.35,FALSE
10/08/2020 00:25:34,173.28,FALSE
10/08/2020 00:25:33,212.16,FALSE
10/08/2020 00:25:32,197.38,FALSE
10/08/2020 00:25:31,160.04,FALSE
10/08/2020 00:25:30,183.88,FALSE
10/08/2020 00:25:29,236.32,FALSE
10/08/2020 00:25:28,178.74,FALSE
10/08/2020 00:25:27,232.19,FALSE
10/08/2020 00:25:26,205.13,FALSE
10/08/2020 00:25:25,197.32,FALSE
10/08/2020 00:25:24,195.93,FALSE
10/08/2020 00:25:23,186.00,FALSE
10/08/2020 00:25:22,198.62,FALSE
10/08/2020 00:25:21,223.40,FALSE
10/08/2020 00:25:20,197.27,FALSE
10/08/2020 00:25:19,192.41,FALSE
10/08/2020 00:25:18,195.18,FALSE
10/08/2020 00:25:17,161.48,FALSE
10/08/2020 00:25:16,218.88,FALSE
10/08/2020 00:25:15,234.65,FALSE
10/08/2020 00:25:14,182.15,FALSE
10/08/2020 00:25:13,312.87,TRUE
10/08/2020 00:25:12,201.04,FALSE
10/08/2020 00:25:11,227.31,FALSE
10/08/2020 00:25:10,173.01,FALSE
10/08/2020 00:25:09,161.50,FALSE
10/08/2020 00:25:08,203.43,FALSE
10/08/2020 00:25:07,167.28,FALSE
10/08/2020 00:25:06,200.19,FALSE
10/08/2020 00:25:05,237.13,FALSE
10/08/2020 00:25:04,238.34,FALSE
10/08/2020 00:25:03,223.26,FALSE
10/08/2020 00:25:02,187.49,FALSE
10/08/2020 00:25:01,176.17,FALSE
10/08/2020 00:25:00,173.96,FALSE
10/08/2020 00:24:59,171.52,FALSE
10/08/2020 00:24:58,183.17,FALSE
10/08/2020 00:24:57,186.87,FALSE
10/08/2020 00:24:56,172.24,FALSE
10/08/2020 00:24:55,207.81,FALSE
10/08/2020 00:24:54,231.24,FALSE
10/08/2020 00:24:53,170.02,FALSE
10/08/2020 00:24:52,222.48,FALSE
10/08/2020 00:24:51,214.86,FALSE
10/08/2020 00:24:50,208.34,FALSE
10/08/2020 00:24:49,206.26,FALSE
10/08/2020 00:24:48,169.78,FALSE
10/08/2020 00:24:47,185.18,FALSE
10/08/2020 00:24:46,234.13,FALSE
10/08/2020 00:24:45,224.62,FALSE
10/08/2020 00:24:44,215.05,FALSE
10/08/2020 00:24:43,235.74,FALSE
10/08/2020 00:24:42,171.81,FALSE
10/08/2020 00:24:41,235.61,FALSE
10/08/2020 00:24:40,197.88,FALSE
10/08/2020 00:24:39,179.09,FALSE
10/08/2020 00:24:38,173.97,FALSE
10/08/2020 00:24:37,232.10,FALSE
10/08/2020 00:24:36,202.67,FALSE
10/08/2020 00:24:35,180.47,FALSE
10/08/2020 00:24:34,227.09,FALSE
10/08/2020 00:24:33,162.98,FALSE
10/08/2020 00:24:32,190.35,FALSE
10/08/2020 00:24:31,208.27,FALSE
10/08/2020 00:24:30,217.36,FALSE
10/08/2020 00:24:29,228.12,FALSE
10/08/2020 00:24:28,212.51,FALSE
10/08/2020 00:24:27,162.07,FALSE
10/08/2020 00:24:26,120.06,TRUE
10/08/2020 00:24:25,170.63,FALSE
10/08/2020 00:24:24,191.35,FALSE
10/08/2020 00:24:23,214.26,FALSE
10/08/2020 00:24:22,223.22,FALSE
10/08/2020 00:24:21,216.54,FALSE
10/08/2020 00:24:20,184.03,FALSE
10/08/2020 00:24:19,188.57,FALSE
10/08/2020 00:24:18,219.80,FALSE
10/08/2020 00:24:17,191.77,FALSE
10/08/2020 00:24:16,199.83,FALSE
10/08/2020 00:24:15,224.57,FALSE
10/08/2020 00:24:14,178.33,FALSE
10/08/2020 00:24:13,168.16,FALSE
10/08/2020 00:24:12,226.58,FALSE
10/08/2020 00:24:11,186.36,FALSE
10/08/2020 00:24:10,220.55,FALSE
10/08/2020 00:24:09,204.05,FALSE
10/08/2020 00:24:08,235.32,FALSE
10/08/2020 00:24:07,196.58,FALSE
10/08/2020 00:24:06,229.11,FALSE
10/08/2020 00:24:05,171.26,FALSE
10/08/2020 00:24:04,204.32,FALSE
10/08/2020 00:24:03,177.84,FALSE
10/08/2020 00:24:02,208.83,FALSE
10/08/2020 00:24:01,180.83,FALSE
10/08/2020 00:24:00,164.40,FALSE
10/08/2020 00:23:59,161.34,FALSE
10/08/2020 00:23:58,177.85,FALSE
10/08/2020 00:23:57,199.93,FALSE
10/08/2020 00:23:56,205.54,FALSE
10/08/2020 00:23:55,208.94,FALSE
10/08/2020 00:23:54,195.84,FALSE
10/08/2020 00:23:53,188.06,FALSE
10/08/2020 00:23:52,161.67,FALSE
10/08/2020 00:23:51,206.97,FALSE
10/08/2020 00:23:50,200.20,FALSE
10/08/2020 00:23:49,231.84,FALSE
10/08/2020 00:23:48,225.70,FALSE
10/08/2020 00:23:47,194.09,FALSE
10/08/2020 00:23:46,181.92,FALSE
10/08/2020 00:23:45,167.04,FALSE
10/08/2020 00:23:44,170.44,FALSE
10/08/2020 00:23:43,221.15,FALSE
10/08/2020 00:23:42,223.63,FALSE
10/08/2020 00:23:41,189.08,FALSE
10/08/2020 00:23:40,180.54,FALSE
10/08/2020 00:23:39,202.08,FALSE
10/08/2020 00:23:38,227.24,FALSE
10/08/2020 00:23:37,189.68,FALSE
10/08/2020 00:23:36,203.83,FALSE
10/08/2020 00:23:35,186.12,FALSE
10/08/2020 00:23:34,162.26,FALSE
10/08/2020 00:23:33,230.55,FALSE
10/08/2020 00:23:32,166.45,FALSE
10/08/2020 00:23:31,208.31,FALSE
10/08/2020 00:23:30,163.27,FALSE
10/08/2020 00:23:29,177.99,FALSE
10/08/2020 00:23:28,199.10,FALSE
10/08/2020 00:23:27,230.48,FALSE
10/08/2020 00:23:26,177.69,FALSE
10/08/2020 00:23:25,183.50,FALSE
10/08/2020 00:23:24,169.90,FALSE
10/08/2020 00:23:23,237.17,FALSE
10/08/2020 00:23:22,220.99,FALSE
10/08/2020 00:23:21,233.39,FALSE
10/08/2020 00:23:20,210.92,FALSE
10/08/2020 00:23:19,183.18,FALSE
10/08/2020 00:23:18,175.47,FALSE
10/08/2020 00:23:17,166.48,FALSE
10/08/2020 00:23:16,200.99,FALSE
10/08/2020 00:23:15,177.05,FALSE
10/08/2020 00:23:14,209.05,FALSE
10/08/2020 00:23:13,191.31,FALSE
10/08/2020 00:23:12,191.22,FALSE
10/08/2020 00:23:11,235.56,FALSE
10/08/2020 00:23:10,177.36,FALSE
10/08/2020 00:23:09,221.61,FALSE
10/08/2020 00:23:08,236.81,FALSE
10/08/2020 00:23:08,186.27,FALSE
10/08/2020 00:23:07,239.05,FALSE
10/08/2020 00:23:06,167.84,FALSE
10/08/2020 00:23:05,222.13,FALSE
10/08/2020 00:23:04,166.50,FALSE
10/08/2020 00:23:03,166.82,FALSE
10/08/2020 00:23:02,189.12,FALSE
10/08/2020 00:23:01,195.19,FALSE
10/08/2020 00:23:00,216.81,FALSE
10/08/2020 00:22:59,233.50,FALSE
10/08/2020 00:22:58,222.95,FALSE
10/08/2020 00:22:57,170.54,FALSE
10/08/2020 00:22:56,181.15,FALSE
10/08/2020 00:22:55,180.49,FALSE
10/08/2020 00:22:54,195.61,FALSE
10/08/2020 00:22:53,208.75,FALSE
10/08/2020 00:22:52,188.18,FALSE
10/08/2020 00:22:51,206.73,FALSE
10/08/2020 00:22:50,192.90,FALSE
10/08/2020 00:22:49,182.67,FALSE
10/08/2020 00:22:48,203.25,FALSE
10/08/2020 00:22:47,178.49,FALSE
10/08/2020 00:22:46,203.73,FALSE
10/08/2020 00:22:45,170.56,FALSE
10/08/2020 00:22:44,187.89,FALSE
10/08/2020 00:22:43,161.37,FALSE
10/08/2020 00:22:42,170.40,FALSE
10/08/2020 00:22:41,215.54,FALSE
