aggregated_time,vt_value,is_anomaly
10/08/2020 00:31:49,0.37,FALSE
10/08/2020 00:31:48,0.67,FALSE
10/08/2020 00:31:47,1.68,FALSE
10/08/2020 00:31:46,0.34,FALSE
10/08/2020 00:31:45,0.46,FALSE
10/08/2020 00:31:44,1.28,FALSE
10/08/2020 00:31:43,1.06,FALSE
10/08/2020 00:31:42,1.67,FALSE
10/08/2020 00:31:41,1.93,FALSE
10/08/2020 00:31:40,1.20,FALSE
10/08/2020 00:31:39,1.76,FALSE
10/08/2020 00:31:38,1.35,FALSE
10/08/2020 00:31:37,0.45,FALSE
10/08/2020 00:31:36,1.54,FALSE
10/08/2020 00:31:35,1.22,FALSE
10/08/2020 00:31:34,1.19,FALSE
10/08/2020 00:31:33,1.37,FALSE
10/08/2020 00:31:32,0.71,FALSE
10/08/2020 00:31:31,0.92,FALSE
10/08/2020 00:31:30,1.50,FALSE
10/08/2020 00:31:29,-0.66,TRUE
10/08/2020 00:31:28,1.61,FALSE
10/08/2020 00:31:27,0.76,FALSE
10/08/2020 00:31:26,1.02,FALSE
10/08/2020 00:31:25,0.65,FALSE
10/08/2020 00:31:24,1.01,FALSE
10/08/2020 00:31:23,1.27,FALSE
10/08/2020 00:31:22,1.91,FALSE
10/08/2020 00:31:21,0.34,FALSE
10/08/2020 00:31:20,0.75,FALSE
10/08/2020 00:31:19,3.15,TRUE
10/08/2020 00:31:18,0.72,FALSE
10/08/2020 00:31:17,1.25,FALSE
10/08/2020 00:31:16,1.59,FALSE
10/08/2020 00:31:15,1.97,FALSE
10/08/2020 00:31:14,1.64,FALSE
10/08/2020 00:31:13,0.38,FALSE
10/08/2020 00:31:12,0.68,FALSE
10/08/2020 00:31:11,1.89,FALSE
10/08/2020 00:31:10,0.68,FALSE
10/08/2020 00:31:09,0.84,FALSE
10/08/2020 00:31:08,1.19,FALSE
10/08/2020 00:31:07,1.43,FALSE
10/08/2020 00:31:06,0.99,FALSE
10/08/2020 00:31:05,0.41,FALSE
10/08/2020 00:31:04,0.79,FALSE
10/08/2020 00:31:03,1.40,FALSE
10/08/2020 00:31:02,1.64,FALSE
10/08/2020 00:31:01,1.49,FALSE
10/08/2020 00:31:00,0.69,FALSE
10/08/2020 00:30:59,1.13,FALSE
10/08/2020 00:30:58,1.85,FALSE
10/08/2020 00:30:57,1.23,FALSE
10/08/2020 00:30:56,1.27,FALSE
10/08/2020 00:30:55,0.54,FALSE
10/08/2020 00:30:54,1.84,FALSE
10/08/2020 00:30:53,1.49,FALSE
10/08/2020 00:30:52,0.39,FALSE
10/08/2020 00:30:51,1.24,FALSE
10/08/2020 00:30:50,0.88,FALSE
10/08/2020 00:30:49,1.51,FALSE
10/08/2020 00:30:48,0.42,FALSE
10/08/2020 00:30:47,1.99,FALSE
10/08/2020 00:30:46,1.17,FALSE
10/08/2020 00:30:45,1.94,FALSE
10/08/2020 00:30:44,0.98,FALSE
10/08/2020 00:30:43,0.79,FALSE
10/08/2020 00:30:42,0.61,FALSE
10/08/2020 00:30:41,1.54,FALSE
10/08/2020 00:30:40,1.48,FALSE
10/08/2020 00:30:39,1.45,FALSE
10/08/2020 00:30:38,1.37,FALSE
10/08/2020 00:30:37,1.89,FALSE
10/08/2020 00:30:36,1.05,FALSE
10/08/2020 00:30:35,1.36,FALSE
10/08/2020 00:30:34,1.91,FALSE
10/08/2020 00:30:33,1.96,FALSE
10/08/2020 00:30:32,1.77,FALSE
10/08/2020 00:30:31,1.00,FALSE
10/08/2020 00:30:30,1.96,FALSE
10/08/2020 00:30:29,1.39,FALSE
10/08/2020 00:30:28,1.68,FALSE
10/08/2020 00:30:27,1.15,FALSE
10/08/2020 00:30:26,0.79,FALSE
10/08/2020 00:30:25,0.57,FALSE
10/08/2020 00:30:24,1.29,FALSE
10/08/2020 00:30:23,1.29,FALSE
10/08/2020 00:30:22,0.93,FALSE
10/08/2020 00:30:21,1.42,FALSE
10/08/2020 00:30:20,1.03,FALSE
10/08/2020 00:30:19,0.65,FALSE
10/08/2020 00:30:18,0.43,FALSE
10/08/2020 00:30:17,0.75,FALSE
10/08/2020 00:30:16,1.96,FALSE
10/08/2020 00:30:15,0.49,FALSE
10/08/2020 00:30:14,0.41,FALSE
10/08/2020 00:30:13,0.72,FALSE
10/08/2020 00:30:12,-0.55,TRUE
10/08/2020 00:30:11,0.51,FALSE
10/08/2020 00:30:10,1.94,FALSE
10/08/2020 00:30:09,0.82,FALSE
10/08/2020 00:30:08,0.62,FALSE
10/08/2020 00:30:07,1.62,FALSE
10/08/2020 00:30:06,0.88,FALSE
10/08/2020 00:30:05,0.49,FALSE
10/08/2020 00:30:04,0.14,TRUE
10/08/2020 00:30:03,0.83,FALSE
10/08/2020 00:30:02,0.80,FALSE
10/08/2020 00:30:01,1.77,FALSE
10/08/2020 00:30:00,0.51,FALSE
10/08/2020 00:29:59,0.42,FALSE
10/08/2020 00:29:58,1.12,FALSE
10/08/2020 00:29:57,0.49,FALSE
10/08/2020 00:29:56,0.67,FALSE
10/08/2020 00:29:55,0.95,FALSE
10/08/2020 00:29:54,1.98,FALSE
10/08/2020 00:29:53,0.96,FALSE
10/08/2020 00:29:52,0.98,FALSE
10/08/2020 00:29:51,0.45,FALSE
10/08/2020 00:29:50,3.10,TRUE
10/08/2020 00:29:49,0.83,FALSE
10/08/2020 00:29:48,0.51,FALSE
10/08/2020 00:29:47,1.03,FALSE
10/08/2020 00:29:46,0.95,FALSE
10/08/2020 00:29:46,1.03,FALSE
10/08/2020 00:29:45,1.98,FALSE
10/08/2020 00:29:44,1.15,FALSE
10/08/2020 00:29:43,1.80,FALSE
10/08/2020 00:29:42,0.30,FALSE
10/08/2020 00:29:41,0.40,FALSE
10/08/2020 00:29:40,0.76,FALSE
10/08/2020 00:29:39,0.90,FALSE
10/08/2020 00:29:38,0.45,FALSE
10/08/2020 00:29:37,1.83,FALSE
10/08/2020 00:29:36,1.36,FALSE
10/08/2020 00:29:35,0.95,FALSE
10/08/2020 00:29:34,1.91,FALSE
10/08/2020 00:29:33,2.86,TRUE
10/08/2020 00:29:32,1.81,FALSE
10/08/2020 00:29:31,1.53,FALSE
10/08/2020 00:29:30,1.82,FALSE
10/08/2020 00:29:29,0.44,FALSE
10/08/2020 00:29:28,1.05,FALSE
10/08/2020 00:29:27,0.96,FALSE
10/08/2020 00:29:26,0.92,FALSE
10/08/2020 00:29:25,1.61,FALSE
10/08/2020 00:29:24,1.56,FALSE
10/08/2020 00:29:23,1.43,FALSE
10/08/2020 00:29:22,1.25,FALSE
10/08/2020 00:29:21,0.95,FALSE
10/08/2020 00:29:20,1.68,FALSE
10/08/2020 00:29:19,1.48,FALSE
10/08/2020 00:29:18,-0.89,TRUE
10/08/2020 00:29:17,1.72,FALSE
10/08/2020 00:29:16,1.93,FALSE
10/08/2020 00:29:15,1.04,FALSE
10/08/2020 00:29:14,0.90,FALSE
10/08/2020 00:29:13,0.32,FALSE
10/08/2020 00:29:12,0.85,FALSE
10/08/2020 00:29:11,0.66,FALSE
10/08/2020 00:29:10,1.89,FALSE
10/08/2020 00:29:09,1.33,FALSE
10/08/2020 00:29:08,0.67,FALSE
10/08/2020 00:29:07,1.47,FALSE
10/08/2020 00:29:06,1.88,FALSE
10/08/2020 00:29:05,0.59,FALSE
10/08/2020 00:29:04,1.67,FALSE
10/08/2020 00:29:03,1.07,FALSE
10/08/2020 00:29:02,0.88,FALSE
10/08/2020 00:29:01,1.31,FALSE
10/08/2020 00:29:00,0.43,FALSE
10/08/2020 00:28:59,0.90,FALSE
10/08/2020 00:28:58,1.56,FALSE
10/08/2020 00:28:57,1.30,FALSE
10/08/2020 00:28:56,0.35,FALSE
10/08/2020 00:28:55,1.79,FALSE
10/08/2020 00:28:54,1.82,FALSE
10/08/2020 00:28:53,0.76,FALSE
10/08/2020 00:28:52,0.81,FALSE
10/08/2020 00:28:51,0.97,FALSE
10/08/2020 00:28:50,0.34,FALSE
10/08/2020 00:28:49,0.50,FALSE
10/08/2020 00:28:48,0.35,FALSE
10/08/2020 00:28:47,1.40,FALSE
10/08/2020 00:28:46,1.20,FALSE
10/08/2020 00:28:45,0.48,FALSE
10/08/2020 00:28:44,0.97,FALSE
10/08/2020 00:28:43,0.76,FALSE
10/08/2020 00:28:42,1.22,FALSE
10/08/2020 00:28:41,1.53,FALSE
10/08/2020 00:28:40,1.40,FALSE
10/08/2020 00:28:39,1.54,FALSE
10/08/2020 00:28:38,1.74,FALSE
10/08/2020 00:28:37,0.77,FALSE
10/08/2020 00:28:36,0.45,FALSE
10/08/2020 00:28:35,0.58,FALSE
10/08/2020 00:28:34,1.18,FALSE
10/08/2020 00:28:33,1.92,FALSE
10/08/2020 00:28:32,0.41,FALSE
10/08/2020 00:28:31,0.42,FALSE
10/08/2020 00:28:30,0.82,FALSE
10/08/2020 00:28:29,1.16,FALSE
10/08/2020 00:28:28,0.44,FALSE
10/08/2020 00:28:27,1.11,FALSE
10/08/2020 00:28:26,1.42,FALSE
10/08/2020 00:28:25,1.11,FALSE
10/08/2020 00:28:24,1.65,FALSE
10/08/2020 00:28:23,1.93,FALSE
10/08/2020 00:28:22,1.40,FALSE
10/08/2020 00:28:21,1.10,FALSE
10/08/2020 00:28:20,2.93,TRUE
10/08/2020 00:28:19,1.22,FALSE
10/08/2020 00:28:18,0.83,FALSE
10/08/2020 00:28:17,1.83,FALSE
10/08/2020 00:28:16,0.89,FALSE
10/08/2020 00:28:15,1.81,FALSE
10/08/2020 00:28:14,0.35,FALSE
10/08/2020 00:28:13,0.94,FALSE
10/08/2020 00:28:12,1.00,FALSE
10/08/2020 00:28:11,1.30,FALSE
10/08/2020 00:28:10,1.53,FALSE
10/08/2020 00:28:09,1.98,FALSE
10/08/2020 00:28:08,0.44,FALSE
10/08/2020 00:28:07,1.63,FALSE
10/08/2020 00:28:06,1.35,FALSE
10/08/2020 00:28:05,0.42,FALSE
10/08/2020 00:28:04,0.55,FALSE
10/08/2020 00:28:03,1.27,FALSE
10/08/2020 00:28:02,1.50,FALSE
10/08/2020 00:28:01,1.08,FALSE
10/08/2020 00:28:00,1.48,FALSE
10/08/2020 00:27:59,1.92,FALSE
10/08/2020 00:27:58,1.18,FALSE
10/08/2020 00:27:57,0.93,FALSE
10/08/2020 00:27:56,0.34,FALSE
10/08/2020 00:27:55,0.74,FALSE
10/08/2020 00:27:54,0.63,FALSE
10/08/2020 00:27:53,0.83,FALSE
10/08/2020 00:27:52,1.05,FALSE
10/08/2020 00:27:51,1.38,FALSE
10/08/2020 00:27:50,0.39,FALSE
10/08/2020 00:27:49,1.10,FALSE
10/08/2020 00:27:48,0.81,FALSE
10/08/2020 00:27:47,0.34,FALSE
10/08/2020 00:27:46,0.93,FALSE
10/08/2020 00:27:45,0.91,FALSE
10/08/2020 00:27:44,0.41,FALSE
10/08/2020 00:27:43,1.85,FALSE
10/08/2020 00:27:42,0.64,FALSE
10/08/2020 00:27:41,1.70,FALSE
10/08/2020 00:27:40,1.86,FALSE
10/08/2020 00:27:39,1.44,FALSE
10/08/2020 00:27:38,1.72,FALSE
10/08/2020 00:27:37,0.51,FALSE
10/08/2020 00:27:36,1.06,FALSE
10/08/2020 00:27:35,1.20,FALSE
10/08/2020 00:27:34,1.86,FALSE
10/08/2020 00:27:33,0.54,FALSE
10/08/2020 00:27:32,1.57,FALSE
10/08/2020 00:27:31,0.77,FALSE
10/08/2020 00:27:30,0.74,FALSE
10/08/2020 00:27:29,0.14,TRUE
10/08/2020 00:27:28,0.51,FALSE
10/08/2020 00:27:27,0.83,FALSE
10/08/2020 00:27:26,0.89,FALSE
10/08/2020 00:27:25,1.70,FALSE
10/08/2020 00:27:24,1.73,FALSE
10/08/2020 00:27:23,1.12,FALSE
10/08/2020 00:27:22,1.28,FALSE
10/08/2020 00:27:21,0.72,FALSE
10/08/2020 00:27:20,0.36,FALSE
10/08/2020 00:27:19,0.42,FALSE
10/08/2020 00:27:18,0.61,FALSE
10/08/2020 00:27:17,0.76,FALSE
10/08/2020 00:27:16,0.82,FALSE
10/08/2020 00:27:15,0.81,FALSE
10/08/2020 00:27:14,0.99,FALSE
10/08/2020 00:27:13,0.30,FALSE
10/08/2020 00:27:12,0.92,FALSE
10/08/2020 00:27:11,0.83,FALSE
10/08/2020 00:27:10,1.03,FALSE
10/08/2020 00:27:09,1.27,FALSE
10/08/2020 00:27:08,1.72,FALSE
10/08/2020 00:27:07,1.87,FALSE
10/08/2020 00:27:06,0.86,FALSE
10/08/2020 00:27:05,1.48,FALSE
10/08/2020 00:27:04,0.68,FALSE
10/08/2020 00:27:03,0.92,FALSE
10/08/2020 00:27:02,1.90,FALSE
10/08/2020 00:27:01,0.93,FALSE
10/08/2020 00:27:00,1.63,FALSE
10/08/2020 00:26:59,1.63,FALSE
10/08/2020 00:26:58,1.83,FALSE
10/08/2020 00:26:57,1.20,FALSE
10/08/2020 00:26:56,1.20,FALSE
10/08/2020 00:26:55,0.49,FALSE
10/08/2020 00:26:54,1.82,FALSE
10/08/2020 00:26:53,0.55,FALSE
10/08/2020 00:26:52,0.89,FALSE
10/08/2020 00:26:51,0.59,FALSE
10/08/2020 00:26:50,1.04,FALSE
10/08/2020 00:26:49,0.99,FALSE
10/08/2020 00:26:48,1.29,FALSE
10/08/2020 00:26:47,1.48,FALSE
10/08/2020 00:26:46,0.97,FALSE
10/08/2020 00:26:45,1.37,FALSE
10/08/2020 00:26:44,1.21,FALSE
10/08/2020 00:26:43,1.22,FALSE
10/08/2020 00:26:42,1.65,FALSE
10/08/2020 00:26:41,0.55,FALSE
10/08/2020 00:26:40,1.78,FALSE
10/08/2020 00:26:39,1.05,FALSE
10/08/2020 00:26:38,1.19,FALSE
10/08/2020 00:26:37,0.64,FALSE
10/08/2020 00:26:36,1.91,FALSE
10/08/2020 00:26:35,3.60,TRUE
10/08/2020 00:26:34,0.83,FALSE
10/08/2020 00:26:33,1.42,FALSE
10/08/2020 00:26:32,1.75,FALSE
10/08/2020 00:26:31,1.63,FALSE
10/08/2020 00:26:30,0.55,FALSE
10/08/2020 00:26:29,0.48,FALSE
10/08/2020 00:26:28,1.87,FALSE
10/08/2020 00:26:27,0.71,FALSE
10/08/2020 00:26:27,1.23,FALSE
10/08/2020 00:26:26,1.13,FALSE
10/08/2020 00:26:25,1.32,FALSE
10/08/2020 00:26:24,1.66,FALSE
10/08/2020 00:26:23,-0.62,TRUE
10/08/2020 00:26:22,1.56,FALSE
10/08/2020 00:26:21,1.25,FALSE
10/08/2020 00:26:20,1.10,FALSE
10/08/2020 00:26:19,1.46,FALSE
10/08/2020 00:26:18,0.82,FALSE
10/08/2020 00:26:17,1.28,FALSE
10/08/2020 00:26:16,1.09,FALSE
10/08/2020 00:26:15,2.00,FALSE
10/08/2020 00:26:14,0.62,FALSE
10/08/2020 00:26:13,1.16,FALSE
10/08/2020 00:26:12,0.83,FALSE
10/08/2020 00:26:11,0.37,FALSE
10/08/2020 00:26:10,0.69,FALSE
10/08/2020 00:26:09,1.08,FALSE
10/08/2020 00:26:08,1.32,FALSE
10/08/2020 00:26:07,1.44,FALSE
10/08/2020 00:26:06,0.45,FALSE
10/08/2020 00:26:05,0.97,FALSE
10/08/2020 00:26:04,0.79,FALSE
10/08/2020 00:26:03,1.31,FALSE
10/08/2020 00:26:02,1.85,FALSE
10/08/2020 00:26:01,0.55,FALSE
10/08/2020 00:26:00,1.06,FALSE
10/08/2020 00:25:59,0.76,FALSE
10/08/2020 00:25:58,0.55,FALSE
10/08/2020 00:25:57,2.00,FALSE
10/08/2020 00:25:56,0.93,FALSE
10/08/2020 00:25:55,0.99,FALSE
10/08/2020 00:25:54,0.56,FALSE
10/08/2020 00:25:53,1.67,FALSE
10/08/2020 00:25:52,1.31,FALSE
10/08/2020 00:25:51,0.71,FALSE
10/08/2020 00:25:50,0.84,FALSE
10/08/2020 00:25:49,0.67,FALSE
10/08/2020 00:25:48,1.40,FALSE
10/08/2020 00:25:47,1.69,FALSE
10/08/2020 00:25:46,1.12,FALSE
10/08/2020 00:25:45,0.33,FALSE
10/08/2020 00:25:44,0.66,FALSE
10/08/2020 00:25:43,1.67,FALSE
10/08/2020 00:25:42,0.46,FALSE
10/08/2020 00:25:41,1.12,FALSE
10/08/2020 00:25:40,1.25,FALSE
10/08/2020 00:25:39,0.32,FALSE
10/08/2020 00:25:38,1.13,FALSE
10/08/2020 00:25:37,-0.28,TRUE
10/08/2020 00:25:36,1.59,FALSE
10/08/2020 00:25:35,1.52,FALSE
10/08/2020 00:25:34,0.59,FALSE
10/08/2020 00:25:33,1.30,FALSE
10/08/2020 00:25:32,1.69,FALSE
10/08/2020 00:25:31,1.30,FALSE
10/08/2020 00:25:30,1.83,FALSE
10/08/2020 00:25:29,1.94,FALSE
10/08/2020 00:25:28,0.53,FALSE
10/08/2020 00:25:27,0.73,FALSE
10/08/2020 00:25:26,1.21,FALSE
10/08/2020 00:25:25,0.81,FALSE
10/08/2020 00:25:24,1.55,FALSE
10/08/2020 00:25:23,0.84,FALSE
10/08/2020 00:25:22,1.03,FALSE
10/08/2020 00:25:21,0.45,FALSE
10/08/2020 00:25:20,1.69,FALSE
10/08/2020 00:25:19,1.76,FALSE
10/08/2020 00:25:18,1.06,FALSE
10/08/2020 00:25:17,0.91,FALSE
10/08/2020 00:25:16,1.92,FALSE
10/08/2020 00:25:15,0.44,FALSE
10/08/2020 00:25:14,1.02,FALSE
10/08/2020 00:25:13,2.89,TRUE
10/08/2020 00:25:12,0.68,FALSE
10/08/2020 00:25:11,1.88,FALSE
10/08/2020 00:25:10,1.51,FALSE
10/08/2020 00:25:09,0.38,FALSE
10/08/2020 00:25:08,1.66,FALSE
10/08/2020 00:25:07,0.42,FALSE
10/08/2020 00:25:06,1.61,FALSE
10/08/2020 00:25:05,0.92,FALSE
10/08/2020 00:25:04,0.87,FALSE
10/08/2020 00:25:03,1.02,FALSE
10/08/2020 00:25:02,0.80,FALSE
10/08/2020 00:25:01,1.14,FALSE
10/08/2020 00:25:00,1.72,FALSE
10/08/2020 00:24:59,0.43,FALSE
10/08/2020 00:24:58,0.97,FALSE
10/08/2020 00:24:57,1.70,FALSE
10/08/2020 00:24:56,0.70,FALSE
10/08/2020 00:24:55,0.46,FALSE
10/08/2020 00:24:54,1.83,FALSE
10/08/2020 00:24:53,1.41,FALSE
10/08/2020 00:24:52,1.75,FALSE
10/08/2020 00:24:51,0.33,FALSE
10/08/2020 00:24:50,1.03,FALSE
10/08/2020 00:24:49,1.84,FALSE
10/08/2020 00:24:48,0.60,FALSE
10/08/2020 00:24:47,0.55,FALSE
10/08/2020 00:24:46,0.50,FALSE
10/08/2020 00:24:45,1.80,FALSE
10/08/2020 00:24:44,1.14,FALSE
10/08/2020 00:24:43,1.29,FALSE
10/08/2020 00:24:42,0.54,FALSE
10/08/2020 00:24:41,1.05,FALSE
10/08/2020 00:24:40,0.32,FALSE
10/08/2020 00:24:39,1.69,FALSE
10/08/2020 00:24:38,0.48,FALSE
10/08/2020 00:24:37,1.05,FALSE
10/08/2020 00:24:36,1.97,FALSE
10/08/2020 00:24:35,0.65,FALSE
10/08/2020 00:24:34,1.45,FALSE
10/08/2020 00:24:33,0.33,FALSE
10/08/2020 00:24:32,0.49,FALSE
10/08/2020 00:24:31,0.79,FALSE
10/08/2020 00:24:30,1.38,FALSE
10/08/2020 00:24:29,1.84,FALSE
10/08/2020 00:24:28,0.64,FALSE
10/08/2020 00:24:27,1.97,FALSE
10/08/2020 00:24:26,-0.96,TRUE
10/08/2020 00:24:25,1.15,FALSE
10/08/2020 00:24:24,1.06,FALSE
10/08/2020 00:24:23,1.13,FALSE
10/08/2020 00:24:22,1.66,FALSE
10/08/2020 00:24:21,0.67,FALSE
10/08/2020 00:24:20,1.75,FALSE
10/08/2020 00:24:19,1.25,FALSE
10/08/2020 00:24:18,0.91,FALSE
10/08/2020 00:24:17,1.23,FALSE
10/08/2020 00:24:16,1.86,FALSE
10/08/2020 00:24:15,1.57,FALSE
10/08/2020 00:24:14,1.86,FALSE
10/08/2020 00:24:13,0.46,FALSE
10/08/2020 00:24:12,1.56,FALSE
10/08/2020 00:24:11,0.68,FALSE
10/08/2020 00:24:10,0.57,FALSE
10/08/2020 00:24:09,0.78,FALSE
10/08/2020 00:24:08,1.33,FALSE
10/08/2020 00:24:07,1.72,FALSE
10/08/2020 00:24:06,1.86,FALSE
10/08/2020 00:24:05,1.97,FALSE
10/08/2020 00:24:04,1.32,FALSE
10/08/2020 00:24:03,0.30,FALSE
10/08/2020 00:24:02,0.93,FALSE
10/08/2020 00:24:01,0.34,FALSE
10/08/2020 00:24:00,0.52,FALSE
10/08/2020 00:23:59,0.78,FALSE
10/08/2020 00:23:58,1.06,FALSE
10/08/2020 00:23:57,1.39,FALSE
10/08/2020 00:23:56,1.45,FALSE
10/08/2020 00:23:55,0.94,FALSE
10/08/2020 00:23:54,1.39,FALSE
10/08/2020 00:23:53,1.70,FALSE
10/08/2020 00:23:52,1.80,FALSE
10/08/2020 00:23:51,1.94,FALSE
10/08/2020 00:23:50,1.83,FALSE
10/08/2020 00:23:49,1.32,FALSE
10/08/2020 00:23:48,1.71,FALSE
10/08/2020 00:23:47,0.35,FALSE
10/08/2020 00:23:46,1.77,FALSE
10/08/2020 00:23:45,1.91,FALSE
10/08/2020 00:23:44,1.01,FALSE
10/08/2020 00:23:43,0.70,FALSE
10/08/2020 00:23:42,1.47,FALSE
10/08/2020 00:23:41,0.32,FALSE
10/08/2020 00:23:40,1.22,FALSE
10/08/2020 00:23:39,0.93,FALSE
10/08/2020 00:23:38,0.37,FALSE
10/08/2020 00:23:37,0.64,FALSE
10/08/2020 00:23:36,1.49,FALSE
10/08/2020 00:23:35,1.99,FALSE
10/08/2020 00:23:34,0.43,FALSE
10/08/2020 00:23:33,1.01,FALSE
10/08/2020 00:23:32,0.75,FALSE
10/08/2020 00:23:31,1.55,FALSE
10/08/2020 00:23:30,1.84,FALSE
10/08/2020 00:23:29,1.32,FALSE
10/08/2020 00:23:28,0.62,FALSE
10/08/2020 00:23:27,0.33,FALSE
10/08/2020 00:23:26,1.37,FALSE
10/08/2020 00:23:25,1.44,FALSE
10/08/2020 00:23:24,1.53,FALSE
10/08/2020 00:23:23,0.96,FALSE
10/08/2020 00:23:22,0.96,FALSE
10/08/2020 00:23:21,1.75,FALSE
10/08/2020 00:23:20,1.41,FALSE
10/08/2020 00:23:19,0.94,FALSE
10/08/2020 00:23:18,1.62,FALSE
10/08/2020 00:23:17,1.24,FALSE
10/08/2020 00:23:16,1.94,FALSE
10/08/2020 00:23:15,1.89,FALSE
10/08/2020 00:23:14,1.51,FALSE
10/08/2020 00:23:13,1.89,FALSE
10/08/2020 00:23:12,1.63,FALSE
10/08/2020 00:23:11,1.25,FALSE
10/08/2020 00:23:10,1.23,FALSE
10/08/2020 00:23:09,0.74,FALSE
10/08/2020 00:23:08,1.09,FALSE
10/08/2020 00:23:08,1.82,FALSE
10/08/2020 00:23:07,1.20,FALSE
10/08/2020 00:23:06,0.55,FALSE
10/08/2020 00:23:05,0.93,FALSE
10/08/2020 00:23:04,1.42,FALSE
10/08/2020 00:23:03,1.19,FALSE
10/08/2020 00:23:02,0.82,FALSE
10/08/2020 00:23:01,0.75,FALSE
10/08/2020 00:23:00,1.94,FALSE
10/08/2020 00:22:59,0.61,FALSE
10/08/2020 00:22:58,0.85,FALSE
10/08/2020 00:22:57,0.40,FALSE
10/08/2020 00:22:56,0.59,FALSE
10/08/2020 00:22:55,1.96,FALSE
10/08/2020 00:22:54,1.52,FALSE
10/08/2020 00:22:53,0.76,FALSE
10/08/2020 00:22:52,1.13,FALSE
10/08/2020 00:22:51,0.78,FALSE
10/08/2020 00:22:50,0.78,FALSE
10/08/2020 00:22:49,0.84,FALSE
10/08/2020 00:22:48,1.87,FALSE
10/08/2020 00:22:47,1.90,FALSE
10/08/2020 00:22:46,1.58,FALSE
10/08/2020 00:22:45,0.35,FALSE
10/08/2020 00:22:44,1.11,FALSE
10/08/2020 00:22:43,0.62,FALSE
10/08/2020 00:22:42,0.81,FALSE
10/08/2020 00:22:41,0.69,FALSE
