aggregated_time,vt_value,is_anomaly
10/08/2020 00:32:05,5.79,FALSE
10/08/2020 00:32:04,5.21,FALSE
10/08/2020 00:32:03,1.83,FALSE
10/08/2020 00:32:02,2.24,FALSE
10/08/2020 00:32:01,1.01,FALSE
10/08/2020 00:32:00,4.48,FALSE
10/08/2020 00:31:59,3.16,FALSE
10/08/2020 00:31:58,5.72,FALSE
10/08/2020 00:31:57,2.72,FALSE
10/08/2020 00:31:56,5.79,FALSE
10/08/2020 00:31:55,4.99,FALSE
10/08/2020 00:31:54,5.88,FALSE
10/08/2020 00:31:53,2.93,FALSE
10/08/2020 00:31:52,2.66,FALSE
10/08/2020 00:31:51,2.85,FALSE
10/08/2020 00:31:50,1.71,FALSE
10/08/2020 00:31:49,5.65,FALSE
10/08/2020 00:31:48,4.07,FALSE
10/08/2020 00:31:47,2.69,FALSE
10/08/2020 00:31:46,1.89,FALSE
10/08/2020 00:31:45,4.47,FALSE
10/08/2020 00:31:44,1.50,FALSE
10/08/2020 00:31:43,4.36,FALSE
10/08/2020 00:31:42,4.33,FALSE
10/08/2020 00:31:41,3.45,FALSE
10/08/2020 00:31:40,3.52,FALSE
10/08/2020 00:31:39,5.85,FALSE
10/08/2020 00:31:38,2.37,FALSE
10/08/2020 00:31:37,3.02,FALSE
10/08/2020 00:31:36,3.35,FALSE
10/08/2020 00:31:35,1.70,FALSE
10/08/2020 00:31:34,1.71,FALSE
10/08/2020 00:31:33,3.96,FALSE
10/08/2020 00:31:32,2.60,FALSE
10/08/2020 00:31:31,4.63,FALSE
10/08/2020 00:31:30,4.24,FALSE
10/08/2020 00:31:29,-2.44,TRUE
10/08/2020 00:31:28,2.68,FALSE
10/08/2020 00:31:27,3.33,FALSE
10/08/2020 00:31:26,3.06,FALSE
10/08/2020 00:31:25,2.40,FALSE
10/08/2020 00:31:24,2.14,FALSE
10/08/2020 00:31:23,5.82,FALSE
10/08/2020 00:31:22,3.47,FALSE
10/08/2020 00:31:21,3.23,FALSE
10/08/2020 00:31:20,2.35,FALSE
10/08/2020 00:31:19,6.56,TRUE
10/08/2020 00:31:18,4.96,FALSE
10/08/2020 00:31:17,2.01,FALSE
10/08/2020 00:31:16,5.22,FALSE
10/08/2020 00:31:15,3.79,FALSE
10/08/2020 00:31:14,3.79,FALSE
10/08/2020 00:31:13,1.25,FALSE
10/08/2020 00:31:12,4.04,FALSE
10/08/2020 00:31:11,4.26,FALSE
10/08/2020 00:31:10,5.24,FALSE
10/08/2020 00:31:09,4.21,FALSE
10/08/2020 00:31:08,5.23,FALSE
10/08/2020 00:31:07,4.96,FALSE
10/08/2020 00:31:06,1.54,FALSE
10/08/2020 00:31:05,3.59,FALSE
10/08/2020 00:31:04,1.22,FALSE
10/08/2020 00:31:03,3.32,FALSE
10/08/2020 00:31:02,5.07,FALSE
10/08/2020 00:31:01,4.58,FALSE
10/08/2020 00:31:00,4.21,FALSE
10/08/2020 00:30:59,1.93,FALSE
10/08/2020 00:30:58,2.68,FALSE
10/08/2020 00:30:57,2.39,FALSE
10/08/2020 00:30:56,2.10,FALSE
10/08/2020 00:30:55,1.19,FALSE
10/08/2020 00:30:54,2.46,FALSE
10/08/2020 00:30:53,1.29,FALSE
10/08/2020 00:30:52,3.96,FALSE
10/08/2020 00:30:51,2.33,FALSE
10/08/2020 00:30:50,1.09,FALSE
10/08/2020 00:30:49,2.37,FALSE
10/08/2020 00:30:48,2.10,FALSE
10/08/2020 00:30:47,4.82,FALSE
10/08/2020 00:30:46,5.54,FALSE
10/08/2020 00:30:45,2.11,FALSE
10/08/2020 00:30:44,1.77,FALSE
10/08/2020 00:30:43,1.80,FALSE
10/08/2020 00:30:42,5.35,FALSE
10/08/2020 00:30:41,1.07,FALSE
10/08/2020 00:30:40,2.66,FALSE
10/08/2020 00:30:39,5.83,FALSE
10/08/2020 00:30:38,1.65,FALSE
10/08/2020 00:30:37,3.21,FALSE
10/08/2020 00:30:36,4.06,FALSE
10/08/2020 00:30:35,3.08,FALSE
10/08/2020 00:30:34,5.99,FALSE
10/08/2020 00:30:33,3.86,FALSE
10/08/2020 00:30:32,3.61,FALSE
10/08/2020 00:30:31,3.43,FALSE
10/08/2020 00:30:30,1.61,FALSE
10/08/2020 00:30:29,2.47,FALSE
10/08/2020 00:30:28,2.00,FALSE
10/08/2020 00:30:27,2.31,FALSE
10/08/2020 00:30:26,2.93,FALSE
10/08/2020 00:30:25,4.64,FALSE
10/08/2020 00:30:24,2.83,FALSE
10/08/2020 00:30:23,2.21,FALSE
10/08/2020 00:30:22,1.37,FALSE
10/08/2020 00:30:21,3.39,FALSE
10/08/2020 00:30:20,5.28,FALSE
10/08/2020 00:30:19,4.96,FALSE
10/08/2020 00:30:18,3.33,FALSE
10/08/2020 00:30:17,2.70,FALSE
10/08/2020 00:30:16,3.24,FALSE
10/08/2020 00:30:15,2.92,FALSE
10/08/2020 00:30:14,1.54,FALSE
10/08/2020 00:30:13,5.76,FALSE
10/08/2020 00:30:12,-2.73,TRUE
10/08/2020 00:30:11,4.28,FALSE
10/08/2020 00:30:10,3.03,FALSE
10/08/2020 00:30:09,1.74,FALSE
10/08/2020 00:30:08,5.90,FALSE
10/08/2020 00:30:07,5.99,FALSE
10/08/2020 00:30:06,3.20,FALSE
10/08/2020 00:30:05,4.76,FALSE
10/08/2020 00:30:04,-2.60,TRUE
10/08/2020 00:30:03,3.27,FALSE
10/08/2020 00:30:02,4.31,FALSE
10/08/2020 00:30:01,3.33,FALSE
10/08/2020 00:30:00,2.92,FALSE
10/08/2020 00:29:59,3.58,FALSE
10/08/2020 00:29:58,5.30,FALSE
10/08/2020 00:29:57,2.04,FALSE
10/08/2020 00:29:56,4.51,FALSE
10/08/2020 00:29:55,2.37,FALSE
10/08/2020 00:29:54,4.13,FALSE
10/08/2020 00:29:53,3.10,FALSE
10/08/2020 00:29:52,2.06,FALSE
10/08/2020 00:29:51,4.69,FALSE
10/08/2020 00:29:50,8.79,TRUE
10/08/2020 00:29:49,1.71,FALSE
10/08/2020 00:29:48,5.59,FALSE
10/08/2020 00:29:47,2.77,FALSE
10/08/2020 00:29:46,1.62,FALSE
10/08/2020 00:29:46,2.33,FALSE
10/08/2020 00:29:45,2.85,FALSE
10/08/2020 00:29:44,2.49,FALSE
10/08/2020 00:29:43,5.40,FALSE
10/08/2020 00:29:42,4.25,FALSE
10/08/2020 00:29:41,3.60,FALSE
10/08/2020 00:29:40,2.64,FALSE
10/08/2020 00:29:39,2.22,FALSE
10/08/2020 00:29:38,2.66,FALSE
10/08/2020 00:29:37,5.13,FALSE
10/08/2020 00:29:36,3.98,FALSE
10/08/2020 00:29:35,5.95,FALSE
10/08/2020 00:29:34,3.72,FALSE
10/08/2020 00:29:33,10.52,TRUE
10/08/2020 00:29:32,1.71,FALSE
10/08/2020 00:29:31,5.58,FALSE
10/08/2020 00:29:30,4.55,FALSE
10/08/2020 00:29:29,1.32,FALSE
10/08/2020 00:29:28,2.40,FALSE
10/08/2020 00:29:27,2.16,FALSE
10/08/2020 00:29:26,5.21,FALSE
10/08/2020 00:29:25,1.04,FALSE
10/08/2020 00:29:24,5.02,FALSE
10/08/2020 00:29:23,6.00,FALSE
10/08/2020 00:29:22,4.61,FALSE
10/08/2020 00:29:21,4.74,FALSE
10/08/2020 00:29:20,2.69,FALSE
10/08/2020 00:29:19,1.98,FALSE
10/08/2020 00:29:18,-0.68,TRUE
10/08/2020 00:29:17,3.96,FALSE
10/08/2020 00:29:16,5.48,FALSE
10/08/2020 00:29:15,2.39,FALSE
10/08/2020 00:29:14,4.68,FALSE
10/08/2020 00:29:13,1.82,FALSE
10/08/2020 00:29:12,5.36,FALSE
10/08/2020 00:29:11,4.18,FALSE
10/08/2020 00:29:10,4.20,FALSE
10/08/2020 00:29:09,2.03,FALSE
10/08/2020 00:29:08,3.72,FALSE
10/08/2020 00:29:07,3.89,FALSE
10/08/2020 00:29:06,1.67,FALSE
10/08/2020 00:29:05,5.92,FALSE
10/08/2020 00:29:04,3.44,FALSE
10/08/2020 00:29:03,4.57,FALSE
10/08/2020 00:29:02,3.07,FALSE
10/08/2020 00:29:01,3.08,FALSE
10/08/2020 00:29:00,2.39,FALSE
10/08/2020 00:28:59,3.87,FALSE
10/08/2020 00:28:58,1.71,FALSE
10/08/2020 00:28:57,3.81,FALSE
10/08/2020 00:28:56,1.33,FALSE
10/08/2020 00:28:55,5.43,FALSE
10/08/2020 00:28:54,3.91,FALSE
10/08/2020 00:28:53,4.84,FALSE
10/08/2020 00:28:52,5.15,FALSE
10/08/2020 00:28:51,5.71,FALSE
10/08/2020 00:28:50,2.92,FALSE
10/08/2020 00:28:49,3.72,FALSE
10/08/2020 00:28:48,5.19,FALSE
10/08/2020 00:28:47,5.63,FALSE
10/08/2020 00:28:46,3.14,FALSE
10/08/2020 00:28:45,2.97,FALSE
10/08/2020 00:28:44,5.52,FALSE
10/08/2020 00:28:43,2.83,FALSE
10/08/2020 00:28:42,3.70,FALSE
10/08/2020 00:28:41,1.83,FALSE
10/08/2020 00:28:40,4.84,FALSE
10/08/2020 00:28:39,2.80,FALSE
10/08/2020 00:28:38,1.49,FALSE
10/08/2020 00:28:37,2.63,FALSE
10/08/2020 00:28:36,2.33,FALSE
10/08/2020 00:28:35,4.49,FALSE
10/08/2020 00:28:34,2.02,FALSE
10/08/2020 00:28:33,2.74,FALSE
10/08/2020 00:28:32,1.61,FALSE
10/08/2020 00:28:31,1.16,FALSE
10/08/2020 00:28:30,1.33,FALSE
10/08/2020 00:28:29,1.67,FALSE
10/08/2020 00:28:28,1.35,FALSE
10/08/2020 00:28:27,4.28,FALSE
10/08/2020 00:28:26,2.42,FALSE
10/08/2020 00:28:25,4.45,FALSE
10/08/2020 00:28:24,3.91,FALSE
10/08/2020 00:28:23,1.54,FALSE
10/08/2020 00:28:22,3.33,FALSE
10/08/2020 00:28:21,5.03,FALSE
10/08/2020 00:28:20,8.87,TRUE
10/08/2020 00:28:19,2.41,FALSE
10/08/2020 00:28:18,3.77,FALSE
10/08/2020 00:28:17,4.46,FALSE
10/08/2020 00:28:16,2.41,FALSE
10/08/2020 00:28:15,1.43,FALSE
10/08/2020 00:28:14,5.81,FALSE
10/08/2020 00:28:13,2.24,FALSE
10/08/2020 00:28:12,1.19,FALSE
10/08/2020 00:28:11,3.26,FALSE
10/08/2020 00:28:10,3.28,FALSE
10/08/2020 00:28:09,1.25,FALSE
10/08/2020 00:28:08,2.97,FALSE
10/08/2020 00:28:07,3.93,FALSE
10/08/2020 00:28:06,5.48,FALSE
10/08/2020 00:28:05,3.65,FALSE
10/08/2020 00:28:04,5.60,FALSE
10/08/2020 00:28:03,4.45,FALSE
10/08/2020 00:28:02,2.51,FALSE
10/08/2020 00:28:01,4.63,FALSE
10/08/2020 00:28:00,4.16,FALSE
10/08/2020 00:27:59,2.45,FALSE
10/08/2020 00:27:58,2.79,FALSE
10/08/2020 00:27:57,4.83,FALSE
10/08/2020 00:27:56,2.68,FALSE
10/08/2020 00:27:55,3.61,FALSE
10/08/2020 00:27:54,2.12,FALSE
10/08/2020 00:27:53,5.69,FALSE
10/08/2020 00:27:52,3.52,FALSE
10/08/2020 00:27:51,4.29,FALSE
10/08/2020 00:27:50,5.19,FALSE
10/08/2020 00:27:49,4.83,FALSE
10/08/2020 00:27:48,3.17,FALSE
10/08/2020 00:27:47,1.86,FALSE
10/08/2020 00:27:46,2.72,FALSE
10/08/2020 00:27:45,1.74,FALSE
10/08/2020 00:27:44,4.99,FALSE
10/08/2020 00:27:43,5.21,FALSE
10/08/2020 00:27:42,2.06,FALSE
10/08/2020 00:27:41,5.09,FALSE
10/08/2020 00:27:40,1.39,FALSE
10/08/2020 00:27:39,3.23,FALSE
10/08/2020 00:27:38,1.83,FALSE
10/08/2020 00:27:37,3.57,FALSE
10/08/2020 00:27:36,6.00,FALSE
10/08/2020 00:27:35,3.10,FALSE
10/08/2020 00:27:34,2.56,FALSE
10/08/2020 00:27:33,2.30,FALSE
10/08/2020 00:27:32,1.42,FALSE
10/08/2020 00:27:31,4.74,FALSE
10/08/2020 00:27:30,1.31,FALSE
10/08/2020 00:27:29,-2.77,TRUE
10/08/2020 00:27:28,2.56,FALSE
10/08/2020 00:27:27,3.64,FALSE
10/08/2020 00:27:26,4.53,FALSE
10/08/2020 00:27:25,3.86,FALSE
10/08/2020 00:27:24,2.08,FALSE
10/08/2020 00:27:23,1.05,FALSE
10/08/2020 00:27:22,4.68,FALSE
10/08/2020 00:27:21,4.18,FALSE
10/08/2020 00:27:20,5.35,FALSE
10/08/2020 00:27:19,2.41,FALSE
10/08/2020 00:27:18,2.79,FALSE
10/08/2020 00:27:17,1.21,FALSE
10/08/2020 00:27:16,2.33,FALSE
10/08/2020 00:27:15,3.91,FALSE
10/08/2020 00:27:14,5.03,FALSE
10/08/2020 00:27:13,4.95,FALSE
10/08/2020 00:27:12,2.33,FALSE
10/08/2020 00:27:11,5.16,FALSE
10/08/2020 00:27:10,2.29,FALSE
10/08/2020 00:27:09,3.21,FALSE
10/08/2020 00:27:08,3.27,FALSE
10/08/2020 00:27:07,3.84,FALSE
10/08/2020 00:27:06,5.20,FALSE
10/08/2020 00:27:05,1.31,FALSE
10/08/2020 00:27:04,5.12,FALSE
10/08/2020 00:27:03,4.53,FALSE
10/08/2020 00:27:02,4.57,FALSE
10/08/2020 00:27:01,4.62,FALSE
10/08/2020 00:27:00,3.81,FALSE
10/08/2020 00:26:59,1.89,FALSE
10/08/2020 00:26:58,1.95,FALSE
10/08/2020 00:26:57,1.52,FALSE
10/08/2020 00:26:56,5.33,FALSE
10/08/2020 00:26:55,2.13,FALSE
10/08/2020 00:26:54,4.01,FALSE
10/08/2020 00:26:53,1.11,FALSE
10/08/2020 00:26:52,1.73,FALSE
10/08/2020 00:26:51,1.03,FALSE
10/08/2020 00:26:50,2.61,FALSE
10/08/2020 00:26:49,1.59,FALSE
10/08/2020 00:26:48,2.79,FALSE
10/08/2020 00:26:47,5.71,FALSE
10/08/2020 00:26:46,5.71,FALSE
10/08/2020 00:26:45,5.12,FALSE
10/08/2020 00:26:44,1.76,FALSE
10/08/2020 00:26:43,2.06,FALSE
10/08/2020 00:26:42,5.43,FALSE
10/08/2020 00:26:41,4.27,FALSE
10/08/2020 00:26:40,4.67,FALSE
10/08/2020 00:26:39,2.61,FALSE
10/08/2020 00:26:38,2.38,FALSE
10/08/2020 00:26:37,1.35,FALSE
10/08/2020 00:26:36,1.09,FALSE
10/08/2020 00:26:35,6.03,TRUE
10/08/2020 00:26:34,1.28,FALSE
10/08/2020 00:26:33,1.33,FALSE
10/08/2020 00:26:32,5.95,FALSE
10/08/2020 00:26:31,3.56,FALSE
10/08/2020 00:26:30,4.63,FALSE
10/08/2020 00:26:29,5.33,FALSE
10/08/2020 00:26:28,1.79,FALSE
10/08/2020 00:26:27,3.27,FALSE
10/08/2020 00:26:27,5.74,FALSE
10/08/2020 00:26:26,4.06,FALSE
10/08/2020 00:26:25,3.64,FALSE
10/08/2020 00:26:24,1.01,FALSE
10/08/2020 00:26:23,-2.95,TRUE
10/08/2020 00:26:22,3.44,FALSE
10/08/2020 00:26:21,4.57,FALSE
10/08/2020 00:26:20,5.09,FALSE
10/08/2020 00:26:19,4.01,FALSE
10/08/2020 00:26:18,1.24,FALSE
10/08/2020 00:26:17,1.30,FALSE
10/08/2020 00:26:16,5.13,FALSE
10/08/2020 00:26:15,1.62,FALSE
10/08/2020 00:26:14,1.82,FALSE
10/08/2020 00:26:13,4.63,FALSE
10/08/2020 00:26:12,4.49,FALSE
10/08/2020 00:26:11,2.27,FALSE
10/08/2020 00:26:10,5.20,FALSE
10/08/2020 00:26:09,5.34,FALSE
10/08/2020 00:26:08,4.15,FALSE
10/08/2020 00:26:07,5.04,FALSE
10/08/2020 00:26:06,2.57,FALSE
10/08/2020 00:26:05,1.06,FALSE
10/08/2020 00:26:04,2.39,FALSE
10/08/2020 00:26:03,1.04,FALSE
10/08/2020 00:26:02,5.91,FALSE
10/08/2020 00:26:01,5.35,FALSE
10/08/2020 00:26:00,5.49,FALSE
10/08/2020 00:25:59,4.94,FALSE
10/08/2020 00:25:58,4.40,FALSE
10/08/2020 00:25:57,2.31,FALSE
10/08/2020 00:25:56,5.51,FALSE
10/08/2020 00:25:55,3.78,FALSE
10/08/2020 00:25:54,1.74,FALSE
10/08/2020 00:25:53,1.87,FALSE
10/08/2020 00:25:52,1.89,FALSE
10/08/2020 00:25:51,2.62,FALSE
10/08/2020 00:25:50,5.25,FALSE
10/08/2020 00:25:49,3.18,FALSE
10/08/2020 00:25:48,4.50,FALSE
10/08/2020 00:25:47,1.44,FALSE
10/08/2020 00:25:46,2.71,FALSE
10/08/2020 00:25:45,2.51,FALSE
10/08/2020 00:25:44,5.70,FALSE
10/08/2020 00:25:43,3.35,FALSE
10/08/2020 00:25:42,2.43,FALSE
10/08/2020 00:25:41,2.09,FALSE
10/08/2020 00:25:40,2.66,FALSE
10/08/2020 00:25:39,5.55,FALSE
10/08/2020 00:25:38,2.23,FALSE
10/08/2020 00:25:37,-3.09,TRUE
10/08/2020 00:25:36,1.69,FALSE
10/08/2020 00:25:35,1.29,FALSE
10/08/2020 00:25:34,3.91,FALSE
10/08/2020 00:25:33,1.23,FALSE
10/08/2020 00:25:32,1.55,FALSE
10/08/2020 00:25:31,3.12,FALSE
10/08/2020 00:25:30,1.97,FALSE
10/08/2020 00:25:29,4.90,FALSE
10/08/2020 00:25:28,5.88,FALSE
10/08/2020 00:25:27,1.29,FALSE
10/08/2020 00:25:26,2.25,FALSE
10/08/2020 00:25:25,1.23,FALSE
10/08/2020 00:25:24,1.85,FALSE
10/08/2020 00:25:23,1.11,FALSE
10/08/2020 00:25:22,4.68,FALSE
10/08/2020 00:25:21,2.14,FALSE
10/08/2020 00:25:20,2.80,FALSE
10/08/2020 00:25:19,1.17,FALSE
10/08/2020 00:25:18,1.35,FALSE
10/08/2020 00:25:17,5.80,FALSE
10/08/2020 00:25:16,5.83,FALSE
10/08/2020 00:25:15,4.36,FALSE
10/08/2020 00:25:14,4.70,FALSE
10/08/2020 00:25:13,7.69,TRUE
10/08/2020 00:25:12,4.49,FALSE
10/08/2020 00:25:11,2.78,FALSE
10/08/2020 00:25:10,1.91,FALSE
10/08/2020 00:25:09,3.10,FALSE
10/08/2020 00:25:08,5.50,FALSE
10/08/2020 00:25:07,2.33,FALSE
10/08/2020 00:25:06,3.41,FALSE
10/08/2020 00:25:05,4.75,FALSE
10/08/2020 00:25:04,4.28,FALSE
10/08/2020 00:25:03,2.61,FALSE
10/08/2020 00:25:02,5.31,FALSE
10/08/2020 00:25:01,4.08,FALSE
10/08/2020 00:25:00,2.06,FALSE
10/08/2020 00:24:59,3.81,FALSE
10/08/2020 00:24:58,3.14,FALSE
10/08/2020 00:24:57,2.60,FALSE
10/08/2020 00:24:56,3.91,FALSE
10/08/2020 00:24:55,1.56,FALSE
10/08/2020 00:24:54,1.76,FALSE
10/08/2020 00:24:53,5.82,FALSE
10/08/2020 00:24:52,2.61,FALSE
10/08/2020 00:24:51,2.34,FALSE
10/08/2020 00:24:50,3.61,FALSE
10/08/2020 00:24:49,2.89,FALSE
10/08/2020 00:24:48,4.70,FALSE
10/08/2020 00:24:47,3.65,FALSE
10/08/2020 00:24:46,3.11,FALSE
10/08/2020 00:24:45,4.23,FALSE
10/08/2020 00:24:44,1.35,FALSE
10/08/2020 00:24:43,4.93,FALSE
10/08/2020 00:24:42,3.81,FALSE
10/08/2020 00:24:41,3.69,FALSE
10/08/2020 00:24:40,5.48,FALSE
10/08/2020 00:24:39,2.36,FALSE
10/08/2020 00:24:38,1.83,FALSE
10/08/2020 00:24:37,1.10,FALSE
10/08/2020 00:24:36,4.21,FALSE
10/08/2020 00:24:35,2.37,FALSE
10/08/2020 00:24:34,4.64,FALSE
10/08/2020 00:24:33,4.31,FALSE
10/08/2020 00:24:32,5.19,FALSE
10/08/2020 00:24:31,5.70,FALSE
10/08/2020 00:24:30,4.37,FALSE
10/08/2020 00:24:29,1.49,FALSE
10/08/2020 00:24:28,3.56,FALSE
10/08/2020 00:24:27,3.82,FALSE
10/08/2020 00:24:26,-2.17,TRUE
10/08/2020 00:24:25,1.37,FALSE
10/08/2020 00:24:24,3.48,FALSE
10/08/2020 00:24:23,2.58,FALSE
10/08/2020 00:24:22,2.46,FALSE
10/08/2020 00:24:21,5.70,FALSE
10/08/2020 00:24:20,2.82,FALSE
10/08/2020 00:24:19,3.11,FALSE
10/08/2020 00:24:18,2.30,FALSE
10/08/2020 00:24:17,3.48,FALSE
10/08/2020 00:24:16,2.43,FALSE
10/08/2020 00:24:15,4.37,FALSE
10/08/2020 00:24:14,5.26,FALSE
10/08/2020 00:24:13,2.47,FALSE
10/08/2020 00:24:12,5.13,FALSE
10/08/2020 00:24:11,3.55,FALSE
10/08/2020 00:24:10,1.97,FALSE
10/08/2020 00:24:09,3.74,FALSE
10/08/2020 00:24:08,4.03,FALSE
10/08/2020 00:24:07,5.95,FALSE
10/08/2020 00:24:06,4.35,FALSE
10/08/2020 00:24:05,5.10,FALSE
10/08/2020 00:24:04,1.16,FALSE
10/08/2020 00:24:03,4.58,FALSE
10/08/2020 00:24:02,1.22,FALSE
10/08/2020 00:24:01,5.46,FALSE
10/08/2020 00:24:00,5.03,FALSE
10/08/2020 00:23:59,3.25,FALSE
10/08/2020 00:23:58,3.89,FALSE
10/08/2020 00:23:57,4.61,FALSE
10/08/2020 00:23:56,5.95,FALSE
10/08/2020 00:23:55,1.72,FALSE
10/08/2020 00:23:54,5.65,FALSE
10/08/2020 00:23:53,4.88,FALSE
10/08/2020 00:23:52,5.15,FALSE
10/08/2020 00:23:51,1.30,FALSE
10/08/2020 00:23:50,5.85,FALSE
10/08/2020 00:23:49,2.39,FALSE
10/08/2020 00:23:48,5.36,FALSE
10/08/2020 00:23:47,1.02,FALSE
10/08/2020 00:23:46,3.16,FALSE
10/08/2020 00:23:45,5.84,FALSE
10/08/2020 00:23:44,4.94,FALSE
10/08/2020 00:23:43,4.07,FALSE
10/08/2020 00:23:42,2.45,FALSE
10/08/2020 00:23:41,3.98,FALSE
10/08/2020 00:23:40,2.60,FALSE
10/08/2020 00:23:39,5.41,FALSE
10/08/2020 00:23:38,4.46,FALSE
10/08/2020 00:23:37,5.38,FALSE
10/08/2020 00:23:36,3.77,FALSE
10/08/2020 00:23:35,5.42,FALSE
10/08/2020 00:23:34,3.49,FALSE
10/08/2020 00:23:33,2.10,FALSE
10/08/2020 00:23:32,3.90,FALSE
10/08/2020 00:23:31,1.91,FALSE
10/08/2020 00:23:30,3.16,FALSE
10/08/2020 00:23:29,1.52,FALSE
10/08/2020 00:23:28,5.05,FALSE
10/08/2020 00:23:27,1.47,FALSE
10/08/2020 00:23:26,1.96,FALSE
10/08/2020 00:23:25,5.65,FALSE
10/08/2020 00:23:24,5.67,FALSE
10/08/2020 00:23:23,2.81,FALSE
10/08/2020 00:23:22,1.94,FALSE
10/08/2020 00:23:21,3.76,FALSE
10/08/2020 00:23:20,2.47,FALSE
10/08/2020 00:23:19,5.33,FALSE
10/08/2020 00:23:18,1.88,FALSE
10/08/2020 00:23:17,1.67,FALSE
10/08/2020 00:23:16,4.41,FALSE
10/08/2020 00:23:15,3.47,FALSE
10/08/2020 00:23:14,1.91,FALSE
10/08/2020 00:23:13,2.08,FALSE
10/08/2020 00:23:12,2.73,FALSE
10/08/2020 00:23:11,3.29,FALSE
10/08/2020 00:23:10,1.61,FALSE
10/08/2020 00:23:09,4.75,FALSE
10/08/2020 00:23:08,4.71,FALSE
10/08/2020 00:23:08,2.09,FALSE
10/08/2020 00:23:07,3.62,FALSE
10/08/2020 00:23:06,1.26,FALSE
10/08/2020 00:23:05,2.17,FALSE
10/08/2020 00:23:04,1.82,FALSE
10/08/2020 00:23:03,2.35,FALSE
10/08/2020 00:23:02,4.96,FALSE
10/08/2020 00:23:01,4.38,FALSE
10/08/2020 00:23:00,4.99,FALSE
10/08/2020 00:22:59,3.70,FALSE
10/08/2020 00:22:58,5.69,FALSE
10/08/2020 00:22:57,4.70,FALSE
10/08/2020 00:22:56,5.27,FALSE
10/08/2020 00:22:55,4.52,FALSE
10/08/2020 00:22:54,3.90,FALSE
10/08/2020 00:22:53,1.10,FALSE
10/08/2020 00:22:52,3.75,FALSE
10/08/2020 00:22:51,5.53,FALSE
10/08/2020 00:22:50,1.99,FALSE
10/08/2020 00:22:49,2.97,FALSE
10/08/2020 00:22:48,1.86,FALSE
10/08/2020 00:22:47,4.58,FALSE
10/08/2020 00:22:46,4.21,FALSE
10/08/2020 00:22:45,5.86,FALSE
10/08/2020 00:22:44,2.66,FALSE
10/08/2020 00:22:43,5.69,FALSE
10/08/2020 00:22:42,1.27,FALSE
10/08/2020 00:22:41,5.75,FALSE
