aggregated_time,poids_value,is_anomaly
10/08/2020 00:28:47,4.49,FALSE
10/08/2020 00:28:46,4.99,FALSE
10/08/2020 00:28:45,1.65,FALSE
10/08/2020 00:28:44,4.15,FALSE
10/08/2020 00:28:43,1.54,FALSE
10/08/2020 00:28:42,1.70,FALSE
10/08/2020 00:28:41,4.44,FALSE
10/08/2020 00:28:40,2.35,FALSE
10/08/2020 00:28:39,1.77,FALSE
10/08/2020 00:28:38,3.03,FALSE
10/08/2020 00:28:37,4.13,FALSE
10/08/2020 00:28:36,4.36,FALSE
10/08/2020 00:28:35,4.02,FALSE
10/08/2020 00:28:34,2.86,FALSE
10/08/2020 00:28:33,1.06,FALSE
10/08/2020 00:28:32,3.97,FALSE
10/08/2020 00:28:31,2.52,FALSE
10/08/2020 00:28:30,3.93,FALSE
10/08/2020 00:28:29,1.21,FALSE
10/08/2020 00:28:28,2.02,FALSE
10/08/2020 00:28:27,2.95,FALSE
10/08/2020 00:28:26,4.31,FALSE
10/08/2020 00:28:25,1.59,FALSE
10/08/2020 00:28:24,3.42,FALSE
10/08/2020 00:28:23,2.70,FALSE
10/08/2020 00:28:22,4.09,FALSE
10/08/2020 00:28:21,2.71,FALSE
10/08/2020 00:28:20,7.60,TRUE
10/08/2020 00:28:19,4.68,FALSE
10/08/2020 00:28:18,2.28,FALSE
10/08/2020 00:28:17,2.45,FALSE
10/08/2020 00:28:16,1.41,FALSE
10/08/2020 00:28:15,4.73,FALSE
10/08/2020 00:28:14,1.21,FALSE
10/08/2020 00:28:13,2.16,FALSE
10/08/2020 00:28:12,2.64,FALSE
10/08/2020 00:28:11,2.69,FALSE
10/08/2020 00:28:10,3.36,FALSE
10/08/2020 00:28:09,2.29,FALSE
10/08/2020 00:28:08,2.10,FALSE
10/08/2020 00:28:07,1.67,FALSE
10/08/2020 00:28:06,2.44,FALSE
10/08/2020 00:28:05,1.59,FALSE
10/08/2020 00:28:04,2.45,FALSE
10/08/2020 00:28:03,3.47,FALSE
10/08/2020 00:28:02,3.36,FALSE
10/08/2020 00:28:01,3.43,FALSE
10/08/2020 00:28:00,1.26,FALSE
10/08/2020 00:27:59,1.35,FALSE
10/08/2020 00:27:58,1.33,FALSE
10/08/2020 00:27:57,3.87,FALSE
10/08/2020 00:27:56,2.55,FALSE
10/08/2020 00:27:55,3.00,FALSE
10/08/2020 00:27:54,4.11,FALSE
10/08/2020 00:27:53,4.88,FALSE
10/08/2020 00:27:52,1.30,FALSE
10/08/2020 00:27:51,2.17,FALSE
10/08/2020 00:27:50,4.98,FALSE
10/08/2020 00:27:49,4.10,FALSE
10/08/2020 00:27:48,4.59,FALSE
10/08/2020 00:27:47,4.54,FALSE
10/08/2020 00:27:46,3.40,FALSE
10/08/2020 00:27:45,4.90,FALSE
10/08/2020 00:27:44,2.54,FALSE
10/08/2020 00:27:43,1.36,FALSE
10/08/2020 00:27:42,2.55,FALSE
10/08/2020 00:27:41,1.69,FALSE
10/08/2020 00:27:40,3.75,FALSE
10/08/2020 00:27:39,4.53,FALSE
10/08/2020 00:27:38,1.78,FALSE
10/08/2020 00:27:37,4.52,FALSE
10/08/2020 00:27:36,2.30,FALSE
10/08/2020 00:27:35,3.91,FALSE
10/08/2020 00:27:34,3.72,FALSE
10/08/2020 00:27:33,3.44,FALSE
10/08/2020 00:27:32,2.96,FALSE
10/08/2020 00:27:31,2.89,FALSE
10/08/2020 00:27:30,1.47,FALSE
10/08/2020 00:27:29,-1.00,TRUE
10/08/2020 00:27:28,2.30,FALSE
10/08/2020 00:27:27,2.27,FALSE
10/08/2020 00:27:26,1.06,FALSE
10/08/2020 00:27:25,4.69,FALSE
10/08/2020 00:27:24,4.57,FALSE
10/08/2020 00:27:23,4.25,FALSE
10/08/2020 00:27:22,1.16,FALSE
10/08/2020 00:27:21,4.62,FALSE
10/08/2020 00:27:20,1.26,FALSE
10/08/2020 00:27:19,4.02,FALSE
10/08/2020 00:27:18,3.20,FALSE
10/08/2020 00:27:17,3.55,FALSE
10/08/2020 00:27:16,4.16,FALSE
10/08/2020 00:27:15,3.34,FALSE
10/08/2020 00:27:14,1.86,FALSE
10/08/2020 00:27:13,4.91,FALSE
10/08/2020 00:27:12,4.21,FALSE
10/08/2020 00:27:11,4.63,FALSE
10/08/2020 00:27:10,3.22,FALSE
10/08/2020 00:27:09,1.71,FALSE
10/08/2020 00:27:08,4.59,FALSE
10/08/2020 00:27:07,3.96,FALSE
10/08/2020 00:27:06,2.45,FALSE
10/08/2020 00:27:05,2.22,FALSE
10/08/2020 00:27:04,4.56,FALSE
10/08/2020 00:27:03,1.16,FALSE
10/08/2020 00:27:02,3.52,FALSE
10/08/2020 00:27:01,3.25,FALSE
10/08/2020 00:27:00,1.75,FALSE
10/08/2020 00:26:59,4.62,FALSE
10/08/2020 00:26:58,2.43,FALSE
10/08/2020 00:26:57,4.30,FALSE
10/08/2020 00:26:56,2.26,FALSE
10/08/2020 00:26:55,1.45,FALSE
10/08/2020 00:26:54,1.17,FALSE
10/08/2020 00:26:53,1.37,FALSE
10/08/2020 00:26:52,1.84,FALSE
10/08/2020 00:26:51,1.20,FALSE
10/08/2020 00:26:50,1.26,FALSE
10/08/2020 00:26:49,4.81,FALSE
10/08/2020 00:26:48,4.68,FALSE
10/08/2020 00:26:47,1.01,FALSE
10/08/2020 00:26:46,1.93,FALSE
10/08/2020 00:26:45,4.21,FALSE
10/08/2020 00:26:44,3.50,FALSE
10/08/2020 00:26:43,4.27,FALSE
10/08/2020 00:26:42,3.72,FALSE
10/08/2020 00:26:41,1.07,FALSE
10/08/2020 00:26:40,2.18,FALSE
10/08/2020 00:26:39,1.67,FALSE
10/08/2020 00:26:38,4.64,FALSE
10/08/2020 00:26:37,4.84,FALSE
10/08/2020 00:26:36,2.87,FALSE
10/08/2020 00:26:35,5.82,TRUE
10/08/2020 00:26:34,3.46,FALSE
10/08/2020 00:26:33,3.03,FALSE
10/08/2020 00:26:32,1.34,FALSE
10/08/2020 00:26:31,3.77,FALSE
10/08/2020 00:26:30,4.86,FALSE
10/08/2020 00:26:29,3.86,FALSE
10/08/2020 00:26:28,1.65,FALSE
10/08/2020 00:26:27,2.01,FALSE
10/08/2020 00:26:27,3.53,FALSE
10/08/2020 00:26:26,2.97,FALSE
10/08/2020 00:26:25,1.88,FALSE
10/08/2020 00:26:24,3.53,FALSE
10/08/2020 00:26:23,-1.41,TRUE
10/08/2020 00:26:22,4.30,FALSE
10/08/2020 00:26:21,1.30,FALSE
10/08/2020 00:26:20,2.11,FALSE
10/08/2020 00:26:19,3.86,FALSE
10/08/2020 00:26:18,2.83,FALSE
10/08/2020 00:26:17,1.93,FALSE
10/08/2020 00:26:16,3.34,FALSE
10/08/2020 00:26:15,2.18,FALSE
10/08/2020 00:26:14,3.24,FALSE
10/08/2020 00:26:13,2.69,FALSE
10/08/2020 00:26:12,4.69,FALSE
10/08/2020 00:26:11,1.96,FALSE
10/08/2020 00:26:10,4.32,FALSE
10/08/2020 00:26:09,1.86,FALSE
10/08/2020 00:26:08,1.97,FALSE
10/08/2020 00:26:07,3.49,FALSE
10/08/2020 00:26:06,1.76,FALSE
10/08/2020 00:26:05,1.85,FALSE
10/08/2020 00:26:04,2.40,FALSE
10/08/2020 00:26:03,1.98,FALSE
10/08/2020 00:26:02,1.92,FALSE
10/08/2020 00:26:01,4.37,FALSE
10/08/2020 00:26:00,3.22,FALSE
10/08/2020 00:25:59,3.83,FALSE
10/08/2020 00:25:58,2.25,FALSE
10/08/2020 00:25:57,2.38,FALSE
10/08/2020 00:25:56,1.08,FALSE
10/08/2020 00:25:55,1.71,FALSE
10/08/2020 00:25:54,4.55,FALSE
10/08/2020 00:25:53,3.30,FALSE
10/08/2020 00:25:52,2.34,FALSE
10/08/2020 00:25:51,1.21,FALSE
10/08/2020 00:25:50,1.22,FALSE
10/08/2020 00:25:49,3.82,FALSE
10/08/2020 00:25:48,1.64,FALSE
10/08/2020 00:25:47,1.10,FALSE
10/08/2020 00:25:46,4.88,FALSE
10/08/2020 00:25:45,1.62,FALSE
10/08/2020 00:25:44,4.44,FALSE
10/08/2020 00:25:43,2.75,FALSE
10/08/2020 00:25:42,4.97,FALSE
10/08/2020 00:25:41,3.32,FALSE
10/08/2020 00:25:40,4.38,FALSE
10/08/2020 00:25:39,1.51,FALSE
10/08/2020 00:25:38,3.96,FALSE
10/08/2020 00:25:37,-1.30,TRUE
10/08/2020 00:25:36,1.00,FALSE
10/08/2020 00:25:35,1.24,FALSE
10/08/2020 00:25:34,2.64,FALSE
10/08/2020 00:25:33,1.24,FALSE
10/08/2020 00:25:32,1.73,FALSE
10/08/2020 00:25:31,1.47,FALSE
10/08/2020 00:25:30,4.40,FALSE
10/08/2020 00:25:29,4.16,FALSE
10/08/2020 00:25:28,2.67,FALSE
10/08/2020 00:25:27,4.70,FALSE
10/08/2020 00:25:26,3.37,FALSE
10/08/2020 00:25:25,2.07,FALSE
10/08/2020 00:25:24,1.19,FALSE
10/08/2020 00:25:23,2.21,FALSE
10/08/2020 00:25:22,3.70,FALSE
10/08/2020 00:25:21,1.54,FALSE
10/08/2020 00:25:20,3.64,FALSE
10/08/2020 00:25:19,3.01,FALSE
10/08/2020 00:25:18,3.65,FALSE
10/08/2020 00:25:17,2.27,FALSE
10/08/2020 00:25:16,2.26,FALSE
10/08/2020 00:25:15,3.49,FALSE
10/08/2020 00:25:14,4.01,FALSE
10/08/2020 00:25:13,6.02,TRUE
10/08/2020 00:25:12,1.98,FALSE
10/08/2020 00:25:11,3.71,FALSE
10/08/2020 00:25:10,3.57,FALSE
10/08/2020 00:25:09,2.39,FALSE
10/08/2020 00:25:08,4.45,FALSE
10/08/2020 00:25:07,3.16,FALSE
10/08/2020 00:25:06,1.02,FALSE
10/08/2020 00:25:05,2.85,FALSE
10/08/2020 00:25:04,3.45,FALSE
10/08/2020 00:25:03,3.92,FALSE
10/08/2020 00:25:02,1.45,FALSE
10/08/2020 00:25:01,1.65,FALSE
10/08/2020 00:25:00,3.68,FALSE
10/08/2020 00:24:59,3.61,FALSE
10/08/2020 00:24:58,2.62,FALSE
10/08/2020 00:24:57,3.73,FALSE
10/08/2020 00:24:56,1.11,FALSE
10/08/2020 00:24:55,2.85,FALSE
10/08/2020 00:24:54,4.13,FALSE
10/08/2020 00:24:53,2.83,FALSE
10/08/2020 00:24:52,3.09,FALSE
10/08/2020 00:24:51,1.57,FALSE
10/08/2020 00:24:50,1.27,FALSE
10/08/2020 00:24:49,4.39,FALSE
10/08/2020 00:24:48,1.00,FALSE
10/08/2020 00:24:47,1.94,FALSE
10/08/2020 00:24:46,2.59,FALSE
10/08/2020 00:24:45,4.53,FALSE
10/08/2020 00:24:44,4.10,FALSE
10/08/2020 00:24:43,2.46,FALSE
10/08/2020 00:24:42,1.90,FALSE
10/08/2020 00:24:41,3.88,FALSE
10/08/2020 00:24:40,4.71,FALSE
10/08/2020 00:24:39,3.59,FALSE
10/08/2020 00:24:38,3.78,FALSE
10/08/2020 00:24:37,2.03,FALSE
10/08/2020 00:24:36,3.34,FALSE
10/08/2020 00:24:35,2.64,FALSE
10/08/2020 00:24:34,4.07,FALSE
10/08/2020 00:24:33,3.91,FALSE
10/08/2020 00:24:32,3.13,FALSE
10/08/2020 00:24:31,2.63,FALSE
10/08/2020 00:24:30,4.45,FALSE
10/08/2020 00:24:29,1.11,FALSE
10/08/2020 00:24:28,2.14,FALSE
10/08/2020 00:24:27,4.04,FALSE
10/08/2020 00:24:26,-0.15,TRUE
10/08/2020 00:24:25,2.16,FALSE
10/08/2020 00:24:24,4.05,FALSE
10/08/2020 00:24:23,4.40,FALSE
10/08/2020 00:24:22,4.98,FALSE
10/08/2020 00:24:21,2.97,FALSE
10/08/2020 00:24:20,4.56,FALSE
10/08/2020 00:24:19,3.73,FALSE
10/08/2020 00:24:18,3.51,FALSE
10/08/2020 00:24:17,1.19,FALSE
10/08/2020 00:24:16,1.30,FALSE
10/08/2020 00:24:15,2.43,FALSE
10/08/2020 00:24:14,1.27,FALSE
10/08/2020 00:24:13,2.99,FALSE
10/08/2020 00:24:12,2.02,FALSE
10/08/2020 00:24:11,3.36,FALSE
10/08/2020 00:24:10,1.46,FALSE
10/08/2020 00:24:09,2.86,FALSE
10/08/2020 00:24:08,3.03,FALSE
10/08/2020 00:24:07,1.38,FALSE
10/08/2020 00:24:06,3.83,FALSE
10/08/2020 00:24:05,1.77,FALSE
10/08/2020 00:24:04,1.64,FALSE
10/08/2020 00:24:03,4.04,FALSE
10/08/2020 00:24:02,1.37,FALSE
10/08/2020 00:24:01,4.18,FALSE
10/08/2020 00:24:00,3.18,FALSE
10/08/2020 00:23:59,3.02,FALSE
10/08/2020 00:23:58,2.51,FALSE
10/08/2020 00:23:57,1.57,FALSE
10/08/2020 00:23:56,1.03,FALSE
10/08/2020 00:23:55,3.98,FALSE
10/08/2020 00:23:54,2.69,FALSE
10/08/2020 00:23:53,2.29,FALSE
10/08/2020 00:23:52,1.28,FALSE
10/08/2020 00:23:51,4.40,FALSE
10/08/2020 00:23:50,4.58,FALSE
10/08/2020 00:23:49,2.96,FALSE
10/08/2020 00:23:48,1.74,FALSE
10/08/2020 00:23:47,4.90,FALSE
10/08/2020 00:23:46,2.23,FALSE
10/08/2020 00:23:45,1.73,FALSE
10/08/2020 00:23:44,3.95,FALSE
10/08/2020 00:23:43,1.87,FALSE
10/08/2020 00:23:42,2.19,FALSE
10/08/2020 00:23:41,4.46,FALSE
10/08/2020 00:23:40,1.49,FALSE
10/08/2020 00:23:39,3.66,FALSE
10/08/2020 00:23:38,2.88,FALSE
10/08/2020 00:23:37,2.58,FALSE
10/08/2020 00:23:36,2.70,FALSE
10/08/2020 00:23:35,1.82,FALSE
10/08/2020 00:23:34,2.29,FALSE
10/08/2020 00:23:33,2.15,FALSE
10/08/2020 00:23:32,1.28,FALSE
10/08/2020 00:23:31,4.27,FALSE
10/08/2020 00:23:30,2.58,FALSE
10/08/2020 00:23:29,2.21,FALSE
10/08/2020 00:23:28,1.14,FALSE
10/08/2020 00:23:27,1.17,FALSE
10/08/2020 00:23:26,2.14,FALSE
10/08/2020 00:23:25,3.54,FALSE
10/08/2020 00:23:24,4.58,FALSE
10/08/2020 00:23:23,2.90,FALSE
10/08/2020 00:23:22,3.15,FALSE
10/08/2020 00:23:21,4.39,FALSE
10/08/2020 00:23:20,2.63,FALSE
10/08/2020 00:23:19,3.16,FALSE
10/08/2020 00:23:18,3.18,FALSE
10/08/2020 00:23:17,3.93,FALSE
10/08/2020 00:23:16,2.87,FALSE
10/08/2020 00:23:15,3.70,FALSE
10/08/2020 00:23:14,2.15,FALSE
10/08/2020 00:23:13,4.57,FALSE
10/08/2020 00:23:12,4.69,FALSE
10/08/2020 00:23:11,3.73,FALSE
10/08/2020 00:23:10,3.70,FALSE
10/08/2020 00:23:09,3.42,FALSE
10/08/2020 00:23:08,1.31,FALSE
10/08/2020 00:23:08,3.25,FALSE
10/08/2020 00:23:07,3.07,FALSE
10/08/2020 00:23:06,3.92,FALSE
10/08/2020 00:23:05,1.93,FALSE
10/08/2020 00:23:04,2.22,FALSE
10/08/2020 00:23:03,4.95,FALSE
10/08/2020 00:23:02,3.43,FALSE
10/08/2020 00:23:01,2.41,FALSE
10/08/2020 00:23:00,4.93,FALSE
10/08/2020 00:22:59,1.44,FALSE
10/08/2020 00:22:58,1.70,FALSE
10/08/2020 00:22:57,2.19,FALSE
10/08/2020 00:22:56,4.39,FALSE
10/08/2020 00:22:55,3.24,FALSE
10/08/2020 00:22:54,2.35,FALSE
10/08/2020 00:22:53,4.69,FALSE
10/08/2020 00:22:52,1.17,FALSE
10/08/2020 00:22:51,3.06,FALSE
10/08/2020 00:22:50,2.91,FALSE
10/08/2020 00:22:49,2.20,FALSE
10/08/2020 00:22:48,1.93,FALSE
10/08/2020 00:22:47,1.77,FALSE
10/08/2020 00:22:46,4.95,FALSE
10/08/2020 00:22:45,3.07,FALSE
10/08/2020 00:22:44,4.87,FALSE
10/08/2020 00:22:43,2.87,FALSE
10/08/2020 00:22:42,4.41,FALSE
10/08/2020 00:22:41,1.81,FALSE
